id,popularity,explicit,availability,track_number,release_date,num_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
73PKn6HXFjGE96Quu8MRWG,41,True,79,2,2019-09-06,1,0.529,0.804,9.0,-2.338,0.0,0.38299999999999995,0.8140000000000001,0.00313,0.523,0.6829999999999999,146.05,138373.0,4.0
18l4Wipy36DddLkR7rYa7C,45,False,74,6,2005-09-27,1,0.426,0.97,9.0,-2.512,0.0,0.16399999999999998,0.0135,0.0,0.29100000000000004,0.431,170.196,202027.0,4.0
78X9D3v7OarDPNdTPUV4CQ,72,True,78,16,2019-12-06,1,0.6629999999999999,0.706,5.0,-6.97,0.0,0.32899999999999996,0.337,0.0,0.113,0.244,74.836,195668.0,4.0
5QfBuE8VSeZHRnQta8BsqO,33,False,78,1,2013-04-29,1,0.611,0.43200000000000005,8.0,-22.338,1.0,0.9079999999999999,0.608,0.0,0.39299999999999996,0.353,107.12799999999999,112564.0,4.0
6vWzkhoAp1SF4PEJ0iLKYQ,63,True,78,2,2019-10-11,1,0.732,0.6829999999999999,7.0,-6.477,1.0,0.29,0.0567,0.0,0.149,0.583,160.002,192012.0,4.0
6uqeN1m6DXG0yOQ4WMNndB,56,False,79,3,2016-06-24,2,0.685,0.7290000000000001,11.0,-6.15,1.0,0.0871,0.14,0.0,0.1,0.349,92.03200000000001,232412.0,4.0
7fJtPlEZKxu6gvkfBFc5tW,58,True,3,16,2016-05-13,2,0.7929999999999999,0.653,7.0,-7.8389999999999995,1.0,0.10300000000000001,0.0484,4.91e-05,0.1,0.39299999999999996,117.993,263373.0,4.0
6INVFZvIutGUpHZXpSIZYJ,12,False,1,18,2015-07-24,1,0.606,0.8009999999999999,7.0,-6.2410000000000005,1.0,0.0838,0.0105,0.0,0.10400000000000001,0.426,95.01899999999999,300053.0,4.0
5jQy2sgcE3UDzoiAoLsWet,49,True,79,8,2019-12-20,2,0.594,0.91,9.0,-4.957,0.0,0.282,0.037000000000000005,0.0,0.134,0.514,95.038,152720.0,4.0
1Mb9BaBTB6O5bWBOxV2taY,40,False,79,10,2015-10-30,2,0.366,0.455,10.0,-10.353,1.0,0.032,0.809,0.00227,0.102,0.255,87.632,191493.0,4.0
0nY5yZTzmSop54YmwuYlvJ,10,False,79,2,2017-04-14,1,0.747,0.111,5.0,-8.058,1.0,0.0405,0.878,1.31e-06,0.105,0.537,103.62200000000001,178649.0,4.0
37T5IYyhKNow16Rf2eohTt,43,False,78,3,2017-11-01,1,0.6509999999999999,0.7140000000000001,3.0,-2.977,0.0,0.0699,0.00359,0.0,0.125,0.508,99.999,205373.0,4.0
1XEktdX2mXjA1OTfUJSmdA,40,False,79,14,2016-11-11,1,0.455,0.718,0.0,-5.591,1.0,0.0687,0.0757,0.0,0.894,0.687,139.879,188258.0,4.0
3om9HAvbMKnb6sAbF4zVDv,3,False,3,19,2019-11-15,1,0.556,0.0738,6.0,-19.654,1.0,0.0506,0.922,1.72e-06,0.111,0.322,85.60600000000001,252240.0,4.0
23BgfLQF5n1uQqpQ7s7773,16,False,11,9,2017-11-17,1,0.665,0.6729999999999999,8.0,-6.027,0.0,0.0626,0.0149,0.0,0.38299999999999995,0.105,127.111,274880.0,4.0
5bsI6Vg18pW3ScGVubieZM,16,False,3,4,2013-09-09,1,0.634,0.735,9.0,-6.906000000000001,0.0,0.0513,0.196,0.000508,0.637,0.366,115.04899999999999,267920.0,4.0
7JuyPgy0uT7JIPg3TWIH7m,23,False,77,4,2019-11-08,1,0.239,0.198,11.0,-15.514000000000001,0.0,0.107,0.98,0.00216,0.9309999999999999,0.0676,77.325,525706.0,4.0
1TLziAZDADOEoWF2vkdrlq,1,False,2,6,2017-11-03,2,0.6779999999999999,0.6990000000000001,2.0,-4.181,1.0,0.0467,0.105,0.0,0.731,0.5529999999999999,119.93700000000001,176827.0,4.0
0Q5vdaLVxKq20esd8rohkS,1,False,77,28,2019-07-16,1,0.728,0.21899999999999997,0.0,-11.304,1.0,0.0354,0.135,0.0,0.0768,0.773,82.89299999999999,137853.0,4.0
07nrFQhGUv3YEx0UgQw7On,8,False,79,6,2013-12-03,1,0.389,0.0837,4.0,-18.6,1.0,0.0326,0.8109999999999999,0.0111,0.0584,0.14,106.536,214960.0,4.0
57MKCEJxfMY7vB4mWFBrQH,23,False,1,13,2011-09-09,1,0.555,0.257,10.0,-12.637,1.0,0.0299,0.892,1.42e-06,0.124,0.431,89.01299999999999,200756.0,4.0
65S7YP2bItGpVsOwMZeif2,15,False,1,18,2014-11-04,1,0.449,0.44299999999999995,0.0,-9.38,1.0,0.0267,0.74,0.0,0.13,0.33799999999999997,96.47200000000001,170840.0,4.0
6mgTWavV0qUf75YG6Fxj6u,37,False,79,7,2018-10-26,3,0.7559999999999999,0.691,6.0,-7.763,0.0,0.084,0.149,4.22e-05,0.129,0.435,120.00299999999999,232223.0,4.0
4qtif4YRqkU7V1UtDZSHjL,38,False,1,6,2016-09-07,1,0.623,0.804,1.0,-3.705,1.0,0.0735,0.0498,0.0,0.0903,0.39399999999999996,140.077,199667.0,4.0
3Y3nRbS2YvT8LsYxvDylny,57,False,79,3,2014,1,0.624,0.8909999999999999,2.0,-4.812,1.0,0.083,0.12,0.0,0.223,0.693,99.945,210424.0,4.0
35rC2kxxVB9QtttGbrumgv,8,False,78,7,2009-10-23,1,0.12300000000000001,0.168,0.0,-11.661,1.0,0.0348,0.92,0.0,0.0893,0.0909,80.109,218173.0,3.0
3PCHHytV0A880TKPVya4f7,46,True,79,17,2018-12-07,2,0.875,0.7090000000000001,0.0,-5.468,0.0,0.0825,0.539,0.0,0.106,0.7559999999999999,102.99700000000001,209768.0,4.0
3w10e9rzK4NuU2CExarQBM,41,False,8,6,2014-05-19,1,0.363,0.912,9.0,-2.8560000000000003,1.0,0.0412,6.08e-05,0.0132,0.0932,0.586,104.056,283787.0,4.0
1EXgignL7eG2MHErBEAD5d,66,True,79,11,2019-06-07,1,0.6609999999999999,0.5720000000000001,1.0,-7.101,1.0,0.33799999999999997,0.0149,0.0,0.175,0.33899999999999997,159.961,180293.0,4.0
4TfEwigZnZp7nMFUoaQbEc,43,False,79,12,2005,1,0.682,0.711,1.0,-6.354,1.0,0.062,0.0053,0.0,0.135,0.5870000000000001,91.971,232267.0,4.0
5ZzQZcpwW7IyhKopLuoiwn,50,True,78,15,2019-08-16,1,0.8079999999999999,0.7559999999999999,5.0,-7.428999999999999,0.0,0.214,0.00161,9.259999999999999e-05,0.226,0.631,74.999,141493.0,4.0
3Q71wWCQaxokaQWpc0zc5Z,8,False,1,9,2019-07-26,1,0.9059999999999999,0.52,1.0,-6.114,1.0,0.131,0.0461,1.8000000000000001e-06,0.0985,0.516,136.0,113013.0,4.0
5gNWtBAVZgS4N3oF0BthBi,51,False,78,1,2018-10-19,1,0.34,0.155,1.0,-12.741,1.0,0.0358,0.985,0.00029,0.0927,0.0804,138.972,207549.0,1.0
4KANJH1baadr3U7XsVbM17,55,False,3,11,2014-01-01,1,0.6829999999999999,0.601,7.0,-6.9270000000000005,1.0,0.0308,0.16399999999999998,0.0,0.11900000000000001,0.62,98.97,241267.0,4.0
6dFgL7VMBsjZvcVVI3azR5,18,False,79,2,1974-09-05,1,0.715,0.6970000000000001,11.0,-6.994,0.0,0.0547,0.255,0.0,0.0792,0.9279999999999999,76.892,175600.0,4.0
5u4OAY07pBvz3BitsFtt8P,30,True,1,16,2013-01-01,4,0.8190000000000001,0.601,11.0,-5.3389999999999995,1.0,0.067,0.0020800000000000003,0.0,0.111,0.44799999999999995,130.05700000000002,230733.0,4.0
2iypogHcjHRFmrjyXV227b,36,True,79,5,2019-06-21,2,0.695,0.534,3.0,-6.957999999999999,0.0,0.28,0.43700000000000006,0.0,0.10099999999999999,0.69,150.31,188440.0,4.0
73pi37ymRBekrGbKTqdqgL,19,False,69,3,2014-12-15,2,0.596,0.505,7.0,-8.091000000000001,1.0,0.0762,0.0701,0.0319,0.147,0.185,81.40899999999999,265227.0,4.0
4CAVOQbuBL07NPcYBxAEmH,20,False,79,1,2004-10-29,1,0.335,0.862,3.0,-5.593999999999999,1.0,0.0609,0.475,0.00945,0.971,0.39,166.207,317533.0,4.0
2Tk3KONdNgsfVRgobQBd8Y,4,False,2,29,2018-03-15,1,0.516,0.39399999999999996,11.0,-11.324000000000002,0.0,0.27399999999999997,0.662,0.00268,0.547,0.0393,118.007,433535.0,4.0
61Uu401cJZ10tvcmDBhbnX,8,False,4,3,2017-05-31,1,0.764,0.644,11.0,-5.046,1.0,0.253,0.0998,0.0,0.0986,0.775,114.961,211093.0,4.0
2PLvWu8iQOxQepm7PAQWx5,9,False,11,3,2016-08-12,1,0.39799999999999996,0.8079999999999999,0.0,-6.569,1.0,0.298,0.0033299999999999996,4.05e-06,0.106,0.456,129.416,250400.0,5.0
3WFZFxW2CJculiNUGnSe8Z,5,False,1,20,2020-01-17,1,0.563,0.743,2.0,-4.766,1.0,0.0288,0.243,2.3199999999999998e-05,0.111,0.308,121.014,224867.0,4.0
56twMOlq9DJc3EgpVUVIrW,76,False,78,5,2015-01-01,1,0.419,0.45299999999999996,8.0,-7.685,1.0,0.0437,0.539,0.0,0.0971,0.35600000000000004,140.327,191308.0,3.0
3eD46uFyz5zzUFVOaL3mfT,53,True,79,1,2020-03-06,2,0.812,0.82,1.0,-5.8839999999999995,0.0,0.0762,0.0691,9.87e-06,0.113,0.624,93.00299999999999,195473.0,4.0
0xdTCgPw5r8oHfbQyhweJA,6,False,74,13,2008-05-02,1,0.6409999999999999,0.9520000000000001,10.0,-8.734,1.0,0.0434,0.195,5.73e-05,0.0258,0.693,152.2,208867.0,4.0
6Ds5QSANhkv02oepnqdY8D,19,False,79,9,2016-01-01,1,0.349,0.0404,5.0,-21.413,1.0,0.0389,0.993,0.027999999999999997,0.106,0.10099999999999999,65.102,223107.0,3.0
13wzpjUFyMZHwf3RQR8ajQ,34,False,79,13,2014-01-01,1,0.46,0.9890000000000001,8.0,-3.67,1.0,0.27,0.000895,0.0,0.253,0.47200000000000003,155.017,184423.0,4.0
6xYfjH5VSUifgwKXQSN9x1,1,False,78,5,2015-02-17,1,0.43799999999999994,0.0872,3.0,-20.706999999999997,1.0,0.0779,0.915,4.29e-05,0.25,0.6629999999999999,78.482,104354.0,3.0
3Wym3DYi74frU0uMtoCh0Z,0,False,0,23,2019-07-19,1,0.655,0.599,0.0,-5.607,1.0,0.0582,0.0118,0.0,0.23600000000000002,0.622,158.033,166280.0,4.0
0JTC1nN0GAiJfkif66kZVa,14,False,11,5,2016-08-12,1,0.37,0.7859999999999999,0.0,-6.749,1.0,0.134,0.306,0.0,0.243,0.7559999999999999,65.568,175212.0,3.0
4fpgB0FJiQ2bH7SVBHcT7j,36,False,79,3,2014-01-14,1,0.537,0.44299999999999995,9.0,-8.939,1.0,0.0261,0.0127,0.000383,0.14300000000000002,0.0598,103.012,442227.0,4.0
1nUIe8iHQitSldWAuB5AHp,26,False,76,12,2020-03-01,1,0.691,0.867,2.0,-4.271,1.0,0.0326,0.313,0.0,0.10800000000000001,0.41600000000000004,102.958,208867.0,4.0
1YfBk0pJhG9JHV5Ni60IDZ,21,False,14,3,2018-08-02,1,0.823,0.71,8.0,-3.7569999999999997,1.0,0.278,0.0035700000000000003,0.0,0.125,0.446,155.02,312820.0,4.0
3lr9bcjeb2ROhhu7sogSba,40,False,79,13,2019-04-26,1,0.45399999999999996,0.429,6.0,-9.193,0.0,0.0366,0.406,0.000713,0.11199999999999999,0.475,86.48100000000001,225293.0,4.0
2scE085qydKROKlbYLcpPR,18,False,79,12,2008-08-11,1,0.54,0.972,4.0,-5.224,0.0,0.11,0.00997,0.0033799999999999998,0.92,0.335,131.83700000000002,385427.0,4.0
77SvwoWoNeed5uWuxbyujk,57,True,79,4,2016-04-11,1,0.882,0.375,3.0,-11.342,0.0,0.207,0.355,7.699999999999999e-06,0.327,0.6559999999999999,120.055,181577.0,4.0
1spZPzBLYeVTvd0iDWXgC2,69,False,79,1,2019-08-09,1,0.763,0.527,6.0,-6.779,1.0,0.12300000000000001,0.0562,0.0038399999999999997,0.0918,0.493,156.047,176080.0,4.0
7ASrrmAXOs2HRBJZ78V3Av,22,False,77,3,2014-05-27,1,0.636,0.426,5.0,-9.836,0.0,0.0807,0.816,0.0,0.0916,0.878,95.236,105347.0,4.0
7sSqDlt9r1chzQEv6FPWKt,49,False,58,2,2009-08-17,1,0.818,0.713,9.0,-4.813,0.0,0.0375,0.126,3.2e-05,0.0382,0.937,137.969,217133.0,4.0
7FNxCPI5fT6s5O6ytg3cSm,29,False,79,10,2019-11-22,1,0.789,0.826,9.0,-2.855,0.0,0.0371,0.126,1.57e-05,0.0355,0.7809999999999999,109.59200000000001,286760.0,4.0
7ElYuU4c2EVqtLpCBst0au,47,False,69,2,2016-12-02,4,0.599,0.965,10.0,-4.821000000000001,1.0,0.271,0.10400000000000001,0.0,0.109,0.43799999999999994,94.045,270747.0,4.0
75BzEMJphgIY12y2ZXQLSM,0,False,2,9,2014-05-27,1,0.65,0.581,10.0,-6.774,1.0,0.0361,0.483,5.5e-05,0.498,0.377,117.085,277520.0,4.0
64ffsubBonytxZc5fQJhdO,24,False,70,5,2019-06-28,3,0.475,0.741,1.0,-5.7410000000000005,1.0,0.105,0.0963,1.28e-05,0.10300000000000001,0.39799999999999996,145.154,399320.0,4.0
5zym67uMZ2aIvJRZlmpPfA,0,False,1,35,2019-11-17,2,0.461,0.701,4.0,-6.4479999999999995,1.0,0.0296,0.794,0.00016,0.327,0.703,95.226,149267.0,4.0
0bGLvHd0ApdT4t0shCfpzG,66,False,79,5,2018-12-14,2,0.669,0.711,8.0,-6.757999999999999,1.0,0.033,0.00217,0.0,0.466,0.544,110.01,172747.0,4.0
6M7Xmzue1aJsrhodiYi5rz,8,False,78,13,1987-01-01,1,0.55,0.0363,0.0,-27.996,1.0,0.0444,0.825,0.0,0.111,0.521,63.315,171867.0,4.0
1UYj8qTWjneZJDVjUMwMub,66,False,79,3,2015-07-17,1,0.547,0.8270000000000001,7.0,-6.0360000000000005,1.0,0.0468,0.000296,0.10099999999999999,0.0858,0.451,119.089,255413.0,4.0
4HUqrGAZ5f0gHRor7z9BFc,60,False,79,2,2018-10-05,1,0.373,0.937,11.0,-2.133,0.0,0.0834,0.000811,6.37e-05,0.815,0.46,150.24200000000002,183773.0,4.0
0sEKwsfVsKYHKrB56bXHKd,1,False,77,46,2019-07-16,1,0.7929999999999999,0.115,9.0,-17.968,1.0,0.07200000000000001,0.9570000000000001,0.302,0.11599999999999999,0.613,131.939,160589.0,4.0
7m9OqQk4RVRkw9JJdeAw96,85,True,79,2,2017-08-25,1,0.872,0.391,0.0,-9.144,0.0,0.242,0.469,4.13e-06,0.297,0.43700000000000006,134.02100000000002,119133.0,4.0
4DWmB6ZiIylwBG7fwpZrGM,13,False,2,10,2019-11-15,1,0.696,0.7979999999999999,10.0,-6.417000000000001,1.0,0.0449,0.902,0.00042300000000000004,0.106,0.96,78.586,171413.0,4.0
7dU4WU1QCk1QSFevYoRmy4,22,False,2,3,2016-10-21,1,0.365,0.7170000000000001,9.0,-4.113,0.0,0.0521,0.102,0.0,0.467,0.204,171.827,252067.0,4.0
6vjEVKnFc5VkY3bYRrwTkm,3,False,8,9,2019-11-29,1,0.67,0.657,0.0,-7.876,0.0,0.027000000000000003,0.639,0.0,0.0991,0.479,124.99799999999999,223396.0,4.0
0M7yY7udI6Cj2RzIXUVNg7,40,False,79,5,2006-01-01,1,0.23199999999999998,0.175,8.0,-15.493,0.0,0.0358,0.895,0.00705,0.20800000000000002,0.168,124.815,185773.0,3.0
5JedAYccigSqSqbZEkfC9O,9,False,78,2,2019-03-05,1,0.467,0.2,0.0,-10.429,0.0,0.0905,0.885,1.76e-05,0.105,0.462,74.118,77867.0,4.0
0Fb4nlnX8gnLGC4OJxkwTY,26,False,79,13,2007,1,0.49,0.23399999999999999,8.0,-11.565,1.0,0.07,0.425,0.0,0.727,0.12300000000000001,119.895,525827.0,4.0
52Lqdrj2yYAeFSTS2M24Si,58,False,79,3,2017-11-03,3,0.8170000000000001,0.8540000000000001,6.0,-4.744,0.0,0.11699999999999999,0.11699999999999999,1.07e-05,0.0413,0.622,102.0,198280.0,4.0
6o94nmp72lGvcFfaF6dsjZ,39,False,78,1,2016-10-21,1,0.7170000000000001,0.604,7.0,-5.7,1.0,0.0594,0.132,0.0,0.0632,0.826,111.008,215933.0,4.0
4mNKT3iA425ApQJqprQ2g9,36,False,1,7,2019-11-01,2,0.884,0.723,10.0,-5.154,1.0,0.047,0.24600000000000002,0.0,0.0563,0.716,97.01299999999999,185701.0,4.0
5nctEAyQweelvrCmgrrNtT,48,False,3,12,2018-06-08,1,0.526,0.161,1.0,-9.812999999999999,1.0,0.0423,0.895,0.0,0.115,0.349,129.928,190430.0,4.0
1mctdzVL0G3JaofC2HM3ZP,13,False,78,9,1999-08-23,1,0.677,0.8079999999999999,8.0,-6.5,1.0,0.0276,0.0388,1.1599999999999999e-05,0.125,0.9620000000000001,130.673,200840.0,4.0
6bQmdttVp4jeW8x0zwYoXI,0,False,71,7,2015-06-11,1,0.616,0.46799999999999997,2.0,-11.687999999999999,1.0,0.0475,0.836,0.0,0.203,0.8370000000000001,173.813,143570.0,4.0
3uSWAoStTt2FEUHPUbYbpP,14,False,22,5,2016-11-25,2,0.78,0.485,0.0,-9.699,1.0,0.0636,0.027000000000000003,7.91e-05,0.18,0.25,104.005,207680.0,4.0
2IJI9wQqrZlCIXv3439Ign,45,True,1,8,2013-01-01,1,0.7390000000000001,0.872,11.0,-4.059,0.0,0.33299999999999996,0.0217,0.0,0.26,0.684,95.084,238746.0,4.0
4JPyYYEGcC00DzL5jKLzrH,37,False,79,7,2018-05-04,1,0.7,0.42100000000000004,9.0,-8.709,0.0,0.0642,0.73,0.0,0.59,0.479,115.444,172440.0,4.0
0O5pYfp9enRuEqwz2b7afL,22,False,21,9,2013-01-01,1,0.45899999999999996,0.555,6.0,-9.027999999999999,0.0,0.0293,0.5539999999999999,0.0105,0.17,0.0975,85.969,340600.0,4.0
7u1mDZCf1f4Ddcf3Lvibef,31,False,1,18,2018-06-15,1,0.41200000000000003,0.7170000000000001,2.0,-4.743,1.0,0.0376,0.0175,1.1400000000000001e-05,0.956,0.29,116.26100000000001,415359.0,4.0
1zdIH7EK5p9ezdkj0TE00g,36,False,79,14,2011-09-20,1,0.557,0.943,7.0,-2.815,1.0,0.04,0.18100000000000002,0.0,0.8859999999999999,0.726,148.975,189787.0,4.0
07KXEDMj78x68D884wgVEm,90,True,78,11,2019-12-06,2,0.831,0.499,11.0,-8.442,0.0,0.114,0.26899999999999996,0.0,0.3,0.511,97.956,220487.0,4.0
2CD8oCQzI6GQ4NRSERTHiY,26,False,79,14,2010-04-27,1,0.664,0.889,9.0,-3.238,0.0,0.0276,0.00216,0.0,0.09300000000000001,0.723,112.98100000000001,169360.0,4.0
1jvNkdLn1UEZYA7phRnZYm,37,False,79,5,2017-12-03,1,0.625,0.21600000000000003,2.0,-13.125,1.0,0.0342,0.775,0.000671,0.10099999999999999,0.13699999999999998,100.046,193626.0,4.0
0WdR2AyLW1Drd3OUdwezM0,68,True,79,8,2018-08-17,1,0.71,0.614,10.0,-6.757000000000001,0.0,0.0431,0.18600000000000003,0.0,0.0974,0.6579999999999999,148.15200000000002,172107.0,4.0
2XaFc3kEV9PK7cHIoAswvT,29,False,30,9,2007-12-18,1,0.691,0.65,0.0,-6.037999999999999,1.0,0.0664,0.0957,0.0,0.11900000000000001,0.9059999999999999,95.98899999999999,219773.0,4.0
5Tpo1UIFouVNIcEDpkxTSj,45,False,76,3,2005-09-27,1,0.514,0.9329999999999999,4.0,-3.347,0.0,0.156,0.0433,0.0,0.8320000000000001,0.603,169.918,203613.0,4.0
2Xp5zz5hxtG0bkkFdWlSZO,0,False,1,10,2017-12-15,2,0.649,0.5770000000000001,11.0,-7.33,0.0,0.239,0.11699999999999999,0.0,0.19699999999999998,0.231,87.962,254884.0,4.0
0j0m2T4GktjsDWL04yc8t4,0,False,0,14,2010-01-01,1,0.409,0.26,1.0,-13.044,1.0,0.0312,0.867,0.00133,0.363,0.462,95.75399999999999,156013.0,4.0
7cdhNZlNFLRMA1IWWI1Uu8,17,False,1,1,2007-12-03,1,0.5529999999999999,0.746,9.0,-5.643,1.0,0.0476,0.0182,0.0,0.13699999999999998,0.366,122.012,230573.0,4.0
6C8g2EJfyzJak3pSFmo8kK,46,True,77,2,2015-02-23,1,0.8420000000000001,0.564,0.0,-8.064,1.0,0.302,0.44,0.0,0.11800000000000001,0.182,115.04899999999999,221453.0,4.0
5lk90SmA7cBC4HQ0gOc5Xc,0,False,1,2,2013-01-01,1,0.423,0.7809999999999999,0.0,-9.847000000000001,1.0,0.28800000000000003,0.485,0.0532,0.7340000000000001,0.136,139.822,55338.0,4.0
0UB2kfzvjVaLiWjZwV3RKB,55,False,79,10,2020-01-10,1,0.691,0.446,11.0,-10.304,0.0,0.0472,0.484,0.00495,0.183,0.534,93.03,212436.0,4.0
4h89OBV8T5pGRe2bMN2t6A,30,False,15,1,2019-10-04,1,0.601,0.425,7.0,-8.671,0.0,0.0362,0.0508,7.19e-06,0.21,0.0581,76.50399999999999,175721.0,4.0
6k0naTqKDi7Sv7SSSdtPOu,0,False,1,19,2012-07-10,1,0.562,0.626,11.0,-6.907,1.0,0.0351,0.6609999999999999,0.0,0.852,0.664,142.336,191560.0,4.0
1lOe9qE0vR9zwWQAOk6CoO,86,True,79,1,2019-08-30,1,0.745,0.642,7.0,-6.257000000000001,0.0,0.287,0.0204,0.0,0.0658,0.226,179.97400000000002,131240.0,4.0
0vn5ODlr8hAbLmZEHBL27V,16,False,3,1,2019-03-15,4,0.722,0.675,7.0,-3.9160000000000004,0.0,0.23,0.41600000000000004,0.0,0.237,0.903,127.979,196000.0,4.0
36ejPgb2T98MzFKwQVVpVE,18,False,17,2,2014-12-15,1,0.7909999999999999,0.389,2.0,-8.714,0.0,0.073,0.377,0.00037999999999999997,0.109,0.376,133.934,304147.0,4.0
6BpWc67RGuBJgFfAlKzh5v,55,True,79,7,2019-05-24,2,0.82,0.47,2.0,-8.898,1.0,0.233,0.0016,0.0,0.11800000000000001,0.307,149.046,239080.0,4.0
3X0J4QzAMCoyMZUSMCoVDw,57,False,79,3,2018-09-28,1,0.667,0.371,6.0,-11.845,1.0,0.0476,0.7879999999999999,7.23e-06,0.0998,0.519,104.946,229453.0,4.0
6fpBVfNQ6I1z1aoQ4UcwcQ,21,False,76,1,2013-11-05,2,0.37799999999999995,0.21,7.0,-16.358,0.0,0.0433,0.674,0.00106,0.121,0.14,122.355,303333.0,3.0
1FnHpM2zimTALdIvuxFoNM,51,False,79,8,2010-05-21,1,0.447,0.836,5.0,-5.1370000000000005,1.0,0.0584,0.0209,0.00399,0.0736,0.177,139.94,362467.0,3.0
2HptOoV9vMa7mMvsPENS2D,0,False,1,50,2019-12-20,1,0.6629999999999999,0.515,7.0,-11.011,1.0,0.0295,0.322,8.17e-06,0.37799999999999995,0.451,105.61,389280.0,4.0
0V0qzj0jlpWmrcIK60KP5Z,40,False,78,13,2020-02-13,1,0.621,0.5589999999999999,9.0,-6.275,1.0,0.302,0.564,0.0,0.122,0.584,89.833,214153.0,4.0
68TsOfzjaJwuY5etna5pS9,35,False,79,11,2019-10-11,1,0.35600000000000004,0.327,11.0,-14.707,1.0,0.0323,0.513,0.000413,0.364,0.21600000000000003,81.65,130253.0,4.0
