id,popularity,explicit,availability,track_number,release_date,num_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5PM4M3DImd5yYHLE6XYdDy,24,True,79,5,2011,1,0.485,0.808,1.0,-8.232,1.0,0.439,0.145,0.0,0.412,0.551,88.564,173244.0,4.0
5IAZ34dPRfOHdFrez8hg7W,1,False,3,41,2019-11-08,2,0.701,0.33,1.0,-17.703,0.0,0.945,0.766,0.0,0.204,0.688,132.45,175124.0,3.0
7mK2Pbw8euCSHrU1E5YnLF,32,False,4,16,2016-09-09,2,0.39,0.713,1.0,-19.044,1.0,0.881,0.83,4.77e-06,0.423,0.0336,144.33,50000.0,3.0
4Kz4llx6jzEtfh7Yyu6n05,13,False,73,24,2020-02-12,4,0.714,0.687,6.0,-5.74,1.0,0.144,0.263,0.0,0.113,0.422,143.969,271880.0,4.0
7mejDH2vEERAGYbEe3CNBp,23,False,79,7,2007-06-29,1,0.351,0.713,9.0,-6.248,1.0,0.047,0.651,0.0,0.961,0.266,148.057,276160.0,4.0
0fsEFwLSJTSHSawhe864Cp,67,False,77,19,2015-05-18,2,0.735,0.784,11.0,-7.128,0.0,0.0332,0.449,0.154,0.105,0.582,120.012,191000.0,4.0
2KNSrmsanJD7s3oYhNCMAr,21,False,3,4,2018-10-19,3,0.746,0.877,9.0,-3.782,0.0,0.0666,0.0375,0.000833,0.233,0.751,107.985,166138.0,4.0
4f2aGfZngFF8lQ5pgw9xPV,34,False,78,2,2009-03-09,1,0.502,0.938,9.0,-3.114,1.0,0.13,0.00098,0.0,0.318,0.35,144.077,200347.0,4.0
6Y4PDQv4XjYjHLeLmvyOt0,85,False,79,1,2019-09-26,2,0.732,0.644,0.0,-4.124,1.0,0.132,0.0934,4.54e-06,0.143,0.554,174.1,204907.0,4.0
61TivQuQq2YGmEI5BANLdg,43,False,79,2,2017-11-03,1,0.473,0.471,2.0,-8.525,1.0,0.0345,0.414,4.24e-05,0.105,0.37,119.877,381373.0,3.0
5PD9pb3MlMD69VrCJsPpgy,2,False,3,1,2019-11-15,1,0.618,0.138,5.0,-19.17,1.0,0.0512,0.953,0.909,0.14,0.712,135.434,118960.0,4.0
3RKhaxNhY7hDxBDuPPIhBl,15,False,79,4,2013-09-27,1,0.512,0.432,10.0,-9.777,1.0,0.0323,0.784,0.0,0.334,0.611,110.269,128987.0,4.0
1jJ6VeJIdqTnwpt7uapCf3,3,False,21,2,2017-12-15,2,0.532,0.609,1.0,-4.512,1.0,0.14,0.349,0.0,0.17,0.493,100.067,220822.0,4.0
02RqtP0fB5SYyct2woM4Bw,42,True,32,11,2011-01-01,2,0.71,0.774,5.0,-5.967,0.0,0.268,0.285,0.0,0.381,0.727,86.053,264320.0,4.0
0TlLq3lA83rQOYtrqBqSct,80,True,79,2,2018-06-29,1,0.912,0.412,7.0,-8.074,1.0,0.124,0.0164,0.013,0.104,0.422,154.983,238614.0,4.0
5Kn75xmVIB3zqj3NGpr97C,50,True,78,7,2019-08-09,1,0.792,0.584,0.0,-8.856,1.0,0.288,0.258,0.0,0.362,0.15,80.966,177777.0,4.0
0iSXJ3VcJ3BPpa9jSB6tWH,15,False,2,6,2019-11-29,1,0.675,0.816,6.0,-4.765,1.0,0.0347,0.129,0.000131,0.312,0.724,120.446,227945.0,4.0
6kG7MvvPeUkAazeRoA1uNq,34,True,79,12,2019-08-02,1,0.722,0.59,1.0,-5.32,1.0,0.0464,0.0469,0.0,0.119,0.444,107.974,145813.0,4.0
11Ej4OhmsRHZuT9LrS7zI1,12,False,77,23,2010-10-26,3,0.792,0.486,2.0,-10.299,1.0,0.139,0.931,1.17e-06,0.0992,0.901,141.848,152787.0,4.0
03fZRs2ixLnHKU7NBbI06i,21,True,77,11,2014-07-29,4,0.714,0.979,11.0,-1.306,0.0,0.102,0.0016,0.00539,0.0368,0.689,128.013,270000.0,4.0
31iltVSJAziUlQ0CKhtqWB,0,True,79,5,2020-02-22,1,0.866,0.487,1.0,-13.329,1.0,0.451,0.332,0.00511,0.0853,0.664,159.995,120070.0,4.0
0V89et5QEIu789mnpu8ZQb,0,True,79,13,2013-07-30,1,0.6,0.871,11.0,-8.067,0.0,0.188,0.262,0.0,0.347,0.788,144.852,172413.0,4.0
6UNqsxeupIqwNds2oSDYnY,37,False,79,5,2014-09-23,1,0.643,0.471,6.0,-8.752,1.0,0.0298,0.0362,0.0,0.37,0.428,128.134,199373.0,4.0
3hK0tQgnfjXwaCd0oHV0u2,52,True,79,1,2018-12-07,1,0.707,0.53,2.0,-9.471,1.0,0.0789,0.234,0.0044,0.112,0.471,189.008,102162.0,4.0
4Bv36hKG8j75CC17BQetlC,24,False,75,18,2008-01-01,1,0.419,0.634,11.0,-7.102,0.0,0.028,0.659,0.0,0.125,0.358,91.138,249240.0,4.0
1neSvFc8QotDXOJtXY7b8M,54,False,1,6,2005-05-24,1,0.684,0.65,2.0,-5.297,1.0,0.0399,0.0964,0.0,0.0975,0.781,77.98,217385.0,4.0
7nUy3k7E6Zfp1s94ilZFgH,21,False,76,13,2008-03-22,1,0.567,0.444,5.0,-5.911,1.0,0.027,0.386,0.0,0.142,0.398,101.088,249733.0,3.0
6YePA1s1oc8Fh5ZhTwNRCC,1,False,75,11,2003-06-16,1,0.534,0.93,0.0,-8.304,1.0,0.036,0.144,0.135,0.0983,0.697,143.405,202453.0,4.0
5oND7jIkoJLAEQmYGriyzr,0,True,1,25,2002-05-13,5,0.809,0.683,6.0,-7.045,1.0,0.499,0.0485,0.0,0.69,0.696,91.309,310293.0,4.0
0ooD3TYlFHlShO5Pc4LXhT,45,True,76,17,2014-06-03,1,0.82,0.759,8.0,-4.555,1.0,0.306,0.13,0.0,0.0547,0.55,147.906,198078.0,5.0
6tXW1sb5KqJGSjVp8zwgl8,0,False,6,11,2008-09-22,1,0.703,0.737,0.0,-5.225,1.0,0.0652,0.0105,0.0,0.0925,0.565,160.094,223427.0,4.0
55nas6q3jmvLPtNBNekIEN,0,False,1,26,2019-12-08,1,0.647,0.758,0.0,-6.584,0.0,0.0599,0.0272,0.0,0.292,0.838,104.969,216747.0,4.0
2sAV2iSJbwCGRDm2YPTdVr,32,False,3,10,2005-01-01,1,0.667,0.872,1.0,-4.253,1.0,0.264,0.148,0.0,0.155,0.092,95.995,306680.0,4.0
2gXOzCwbVXACCaYRj4Qrep,51,True,79,4,2019-01-18,1,0.66,0.55,4.0,-6.744,1.0,0.184,0.164,0.000204,0.199,0.299,130.004,167673.0,4.0
5U5VEYwbJYL7ZSWQruq2gf,1,False,76,18,2010-01-01,1,0.589,0.747,10.0,-13.88,1.0,0.131,0.304,0.0,0.0459,0.896,98.022,168267.0,4.0
5xdVqHtFS0eLuNp4Z8Wbpa,66,False,62,6,2015-10-09,2,0.607,0.673,5.0,-6.484,0.0,0.0611,0.181,0.0,0.069,0.215,88.952,221280.0,4.0
2iHpqw0HjcjK01L1FBVl4E,0,False,0,21,2015-05-18,1,0.5,0.438,2.0,-9.25,0.0,0.0307,0.78,1.41e-06,0.112,0.646,120.445,162440.0,4.0
0zblWsZP0H3qlhReeVGMvl,22,True,78,11,2016-01-22,1,0.556,0.747,9.0,-5.747,1.0,0.376,0.152,0.0,0.0846,0.24,175.935,219680.0,4.0
4gJgmAfU1kMrXZcVjhmdnn,35,False,79,6,2018-05-25,1,0.707,0.736,9.0,-4.103,1.0,0.0264,0.461,0.0,0.158,0.891,110.032,196400.0,4.0
1C9CSFviMwp3kyZHmV09ed,50,False,79,12,2008-08-12,1,0.302,0.619,0.0,-4.812,1.0,0.0331,0.0228,0.0,0.231,0.291,156.359,205013.0,4.0
319RKbGU2eMf6zx6TVg41M,32,True,79,3,2017-06-16,1,0.57,0.482,8.0,-4.765,1.0,0.0416,0.186,0.0,0.273,0.262,141.757,206592.0,4.0
5gxvc2tEFB3HTUJt6x3f7q,43,False,11,5,2019-04-18,1,0.674,0.542,8.0,-6.983,1.0,0.253,0.0476,0.0,0.0682,0.534,150.979,231571.0,3.0
1mxaufUe16G9wOoG9ptUqr,53,False,73,7,2017-06-02,1,0.46,0.828,10.0,-4.005,0.0,0.148,0.00475,0.0,0.141,0.419,151.548,227947.0,4.0
63hHlajVLQnlFMAqSyePxO,57,False,75,12,2014-01-01,1,0.32,0.529,5.0,-7.595,1.0,0.0436,0.27,0.0136,0.0942,0.103,119.898,314533.0,4.0
1JcjOWpaQr2crUaJj2kRYQ,55,False,79,16,2018-10-05,1,0.48,0.56,2.0,-5.196,1.0,0.0373,0.157,0.0,0.168,0.167,146.41,258547.0,3.0
31uaqZoywTF7uGv7sG1Bct,17,False,78,17,2007-11-04,1,0.76,0.654,8.0,-8.675,1.0,0.0304,0.555,0.0,0.236,0.908,118.241,154827.0,4.0
5TX0mfUkpGlU6j2xa00ERx,57,True,79,10,2018-05-25,1,0.91,0.477,2.0,-5.259,1.0,0.418,0.121,0.0,0.305,0.313,145.994,155893.0,4.0
27HqaMnNK8DO954zHNLWp6,29,False,3,15,2005-01-01,1,0.829,0.632,9.0,-6.993,1.0,0.216,0.229,0.0,0.0604,0.852,107.022,304200.0,4.0
0xMd5bcWTbyXS7wPrBtZA6,64,False,3,14,2013-01-01,1,0.559,0.777,1.0,-5.031,1.0,0.0432,0.31,0.0,0.105,0.329,87.016,231212.0,4.0
7yoe9vbbzakNAXwb1UaWLS,48,True,79,7,2017-02-03,2,0.63,0.488,0.0,-6.652,0.0,0.254,0.708,0.0,0.276,0.719,88.696,89867.0,3.0
1TJNVheSky6cMFxRvzoZax,6,True,77,13,2011-05-09,1,0.505,0.508,7.0,-11.191,1.0,0.493,0.11,0.0,0.283,0.2,132.721,480293.0,4.0
6FQcdl2PzmsoXRF3F1flZ5,51,False,71,16,2015-10-30,1,0.401,0.567,10.0,-9.131,1.0,0.0355,0.171,0.00859,0.103,0.362,171.059,217973.0,3.0
4ikzbkujXyg3qMIH5GgH39,8,False,79,5,2019-03-01,1,0.538,0.418,4.0,-9.552,1.0,0.0342,0.705,0.0,0.316,0.664,147.661,156987.0,4.0
1pChm8ih9LlKhWncBJ6HLr,69,True,79,3,2019-08-23,2,0.792,0.839,0.0,-2.887,1.0,0.0429,0.0862,0.0,0.194,0.354,116.985,184699.0,4.0
3baBQrWBX71zjKXVtVkvN6,41,False,79,11,1984-01-27,1,0.472,0.296,7.0,-12.123,1.0,0.0248,0.973,0.95,0.0887,0.706,81.827,189293.0,4.0
0pQr5WsobmdZHnuObT0sc2,60,False,77,5,2015-09-04,2,0.665,0.662,8.0,-6.874,0.0,0.271,0.171,0.0,0.0831,0.381,149.976,238213.0,4.0
5jRDiurHUh45w1kRibVPdw,2,True,1,16,2020-02-28,2,0.631,0.877,5.0,-4.072,0.0,0.0345,0.00837,1.09e-05,0.204,0.876,150.162,185600.0,4.0
2cxe2csDmdAX2SImj0vKSM,1,False,8,48,2019-12-03,1,0.298,0.252,2.0,-11.46,1.0,0.0342,0.444,1.77e-05,0.116,0.207,187.451,366227.0,3.0
7tDUQkAhVNeSvY22v8qDrE,49,False,79,1,2017-09-19,1,0.378,0.723,9.0,-6.961,0.0,0.066,0.0514,1.87e-05,0.0999,0.42,119.809,271357.0,4.0
0sUUH5aJLxUZ7WKkhOa2Hx,28,False,77,11,2019-10-04,1,0.6,0.72,3.0,-4.838,0.0,0.1,0.373,0.0,0.182,0.515,151.86,192627.0,4.0
54tIXmJokSdpnZwSJScitG,0,False,0,19,2019-02-22,2,0.683,0.699,3.0,-8.56,1.0,0.0251,0.298,1.57e-05,0.0762,0.808,129.938,230632.0,4.0
3WRIaWsws011vHMd9uzPjG,67,True,79,17,2019-01-18,2,0.734,0.683,1.0,-6.105,1.0,0.0776,0.013,0.0,0.28,0.445,162.038,228367.0,4.0
7ceLpXlhtl7kECOr3HSWth,1,True,79,4,2011,1,0.69,0.916,5.0,-3.953,0.0,0.126,0.0222,0.000558,0.0759,0.613,163.252,176509.0,4.0
5PTfZsGlsDDPH8i3PdQnXJ,58,False,79,7,2018-03-30,1,0.397,0.339,1.0,-6.688,1.0,0.0361,0.887,0.0,0.306,0.459,135.089,224747.0,3.0
74fV8TuLZKVzSIOOGu8wwI,84,True,79,1,2020-02-14,4,0.92,0.833,1.0,-3.18,1.0,0.253,0.0277,0.0,0.0596,0.645,141.033,165726.0,4.0
3rdgXol0WCnHdRXCAMvhkR,0,False,1,10,2011-10-14,1,0.277,0.135,7.0,-14.338,1.0,0.0307,0.958,0.047,0.103,0.129,80.241,230060.0,3.0
4rimFB9fVvP7C150Q2QdMQ,4,False,4,4,2017-11-24,2,0.305,0.329,2.0,-9.039,1.0,0.0277,0.864,0.536,0.0636,0.219,67.101,189680.0,4.0
1DM0p3WrhjLh6sddmLK0c9,38,False,79,1,2013-08-30,1,0.302,0.373,4.0,-7.998,0.0,0.0336,0.943,0.384,0.349,0.359,76.674,40427.0,4.0
2buwHnmBEyjuxd1fAfT0HW,64,True,1,1,2019-10-11,2,0.8,0.688,8.0,-6.592,0.0,0.112,0.293,0.00407,0.197,0.366,158.043,154039.0,4.0
3AMnOVxEHUgVrythGgqPhI,64,True,69,4,2017-09-29,1,0.831,0.814,5.0,-5.18,1.0,0.474,0.391,0.0,0.109,0.846,161.041,214854.0,4.0
3VidS3O2JnerxLpXCzMUun,0,False,78,20,2014-02-03,1,0.687,0.444,9.0,-7.783,1.0,0.0358,0.922,0.0,0.0791,0.761,90.75,156813.0,4.0
2rCUcdO7fy1edZQShegahg,12,False,79,14,2017-04-14,1,0.752,0.277,2.0,-9.903,1.0,0.0662,0.857,0.0,0.262,0.913,161.277,170414.0,4.0
1GfVDtZJJal9ykZdTgXGYf,24,False,75,19,2008-01-01,1,0.25,0.52,2.0,-8.045,1.0,0.0339,0.638,9.65e-06,0.0909,0.125,173.15,251680.0,4.0
5sqXynx6AaAJC8YnikVDNK,2,False,78,11,2020-02-21,1,0.702,0.664,4.0,-9.178,1.0,0.0327,0.277,0.0,0.062,0.965,128.003,206733.0,4.0
0VZe8C7xgAIQC0E0qEVIEh,71,True,78,18,2020-02-14,1,0.941,0.676,4.0,-5.54,0.0,0.0936,0.211,4.64e-06,0.0986,0.93,120.073,156960.0,4.0
5aXgz1oKK8Q9z9xvTmSnrO,75,True,79,1,2018-11-09,1,0.755,0.615,4.0,-8.245,1.0,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364.0,4.0
46qcoYJhhjkQoSfMjKs6sO,43,False,1,16,2017-02-13,1,0.595,0.939,8.0,-3.413,1.0,0.141,0.00215,0.0,0.935,0.653,110.04,231853.0,4.0
5TuoUi8aBb89z0bqb0iQ55,22,True,75,7,2013-01-01,2,0.498,0.809,8.0,-4.304,0.0,0.0564,0.00824,0.0,0.189,0.401,140.27,248800.0,4.0
0jyM9x6RxdazYctHQ50pmf,0,False,78,4,2019-07-14,1,0.711,0.365,3.0,-11.98,0.0,0.0379,0.76,9.68e-05,0.106,0.574,105.058,163000.0,4.0
3ELn6DsvvMuaGmYIYSBoCy,19,True,3,16,2014-01-01,1,0.658,0.575,10.0,-6.765,1.0,0.0331,0.0768,0.0,0.0768,0.0892,95.004,173227.0,4.0
3GqmGEXtVdZ4kHMGSSbcuE,50,False,79,2,2019-09-06,1,0.61,0.258,0.0,-12.758,1.0,0.0331,0.883,0.0145,0.103,0.164,127.08,109986.0,4.0
1y4V2FXEjIL5x8y7S0fns5,7,False,1,8,1978,1,0.602,0.574,0.0,-14.386,1.0,0.0397,0.912,0.907,0.364,0.689,100.819,213242.0,4.0
1y36FARRwWOR5sTYNNpCUI,39,False,79,1,2020-01-31,3,0.785,0.808,11.0,-5.938,0.0,0.083,0.258,0.0,0.306,0.967,80.004,177000.0,4.0
44BCmQh1GbfrfXToZBhrAJ,46,False,79,4,2019-01-04,1,0.547,0.158,9.0,-16.62,0.0,0.0821,0.968,0.000327,0.158,0.0535,60.433,250000.0,4.0
5ecTV11IEB3mIMXR7OG2jV,6,False,2,4,2017-11-24,4,0.474,0.345,3.0,-12.688,1.0,0.0873,0.975,0.00127,0.0485,0.489,83.905,108040.0,4.0
2hQusuPDp8dOzaIvbN1Qkc,4,False,2,8,2017-11-24,4,0.18,0.154,5.0,-16.305,1.0,0.041,0.973,0.00463,0.451,0.13,82.914,183133.0,1.0
2ld9oNdFAMIiAwyCFd5i9G,32,True,79,3,2018-06-15,2,0.787,0.771,11.0,-5.964,0.0,0.359,0.0372,0.0,0.329,0.53,74.993,220970.0,4.0
3iq9nhbI8fcnNamxMft1uv,63,False,79,7,2018-01-12,1,0.726,0.304,3.0,-8.677,1.0,0.131,0.839,0.0,0.0853,0.813,91.97,214387.0,4.0
4ev95oIXM8xI2AV6X1ySRP,25,False,71,3,2018-09-28,1,0.704,0.468,4.0,-12.136,0.0,0.0249,0.385,0.00011,0.109,0.475,104.986,294293.0,4.0
5HYzdUaiNUwzVQWAD8rCkP,20,False,77,2,2019-07-30,1,0.637,0.555,5.0,-7.576,0.0,0.378,0.227,0.0,0.119,0.775,156.167,200000.0,4.0
5yZWGDsSWaxosTlTyTCmxF,10,True,79,2,2019-12-23,1,0.717,0.803,5.0,-3.124,1.0,0.123,0.502,0.0,0.122,0.521,76.484,159408.0,4.0
39bonbD9XI0Wv2D7tD8s2H,36,True,79,8,2017-01-20,2,0.459,0.806,0.0,-3.454,0.0,0.196,0.296,0.0,0.0912,0.702,150.266,159988.0,4.0
7athZqYpRW1KOj7CKvIU6F,12,False,3,11,2018-08-24,3,0.722,0.705,5.0,-5.821,0.0,0.0505,0.161,1.63e-06,0.113,0.533,124.016,211093.0,4.0
3mlYx1bWcPjDtm69hIWGUX,43,False,79,1,2019-09-13,1,0.524,0.214,1.0,-19.911,0.0,0.0516,0.887,0.621,0.126,0.208,165.993,307168.0,4.0
7DKS0rX27cCEPsK0R6tFWS,73,True,79,3,2018-03-30,1,0.56,0.678,10.0,-6.167,0.0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293.0,4.0
6dG3oQR7QOIcaPwjTfeSk7,3,False,2,10,2019-11-15,3,0.63,0.36,2.0,-12.267,1.0,0.363,0.786,0.0,0.18,0.844,201.426,180560.0,4.0
05PNBWOlexyIehkrSmvZSY,34,False,2,8,2010-01-01,1,0.602,0.863,5.0,-5.423,0.0,0.0773,0.0178,0.0,0.389,0.732,150.183,206373.0,4.0
7uqbnjuh8Bg9mRElF5kwPr,2,False,11,15,2001-01-01,1,0.311,0.447,9.0,-7.55,1.0,0.029,0.83,0.000119,0.885,0.259,98.796,187840.0,4.0
5mPkNai0swl6xfqCV4qvHH,28,False,2,11,2014-06-27,1,0.601,0.943,0.0,-4.798,1.0,0.061,0.00505,7.94e-05,0.423,0.529,111.968,208323.0,4.0
3Rm10OynrCR6ZKpSQiIQqu,7,False,3,9,2012-01-01,1,0.299,0.534,5.0,-6.566,1.0,0.0314,0.704,0.0,0.328,0.16,95.929,243886.0,4.0
7e1yb9WJfvLfIFe3gUzZ0T,68,False,79,12,2019-12-06,2,0.535,0.8,2.0,-4.569,0.0,0.0342,0.0183,0.0,0.421,0.175,113.023,242828.0,4.0
2sEKgKt7N4d7fPetASON80,31,True,79,8,2013-09-29,1,0.575,0.88,10.0,-7.628,0.0,0.246,0.00253,0.0,0.212,0.425,91.428,182613.0,4.0
45tNymiGXb2afxk7opDlmA,34,False,78,16,2014-10-10,1,0.236,0.429,3.0,-13.576,1.0,0.0467,0.702,0.000106,0.0696,0.356,84.686,171987.0,4.0
47ki4CnA8FI7wUkNxIIuHA,2,False,67,9,2002-01-26,2,0.639,0.49,3.0,-9.396,1.0,0.0324,0.884,0.0,0.103,0.839,79.875,150133.0,4.0
55W8yf5qUVMqLMzpr8HFa3,0,False,78,3,2017-09-29,1,0.505,0.177,1.0,-10.09,1.0,0.0269,0.905,0.0,0.0836,0.435,72.031,167367.0,4.0
5evSAk9q0l3TfF5dYDwDBO,59,True,78,3,2017-11-17,1,0.813,0.528,6.0,-6.305,0.0,0.313,0.0715,0.0,0.125,0.131,79.532,207039.0,4.0
2RC86WM8zX8v1z4QNtZ2sI,32,True,79,2,2018-06-15,1,0.8,0.749,0.0,-4.548,1.0,0.0593,0.112,0.0,0.334,0.247,115.076,241587.0,4.0
4pnFTrG5Bp23ZJ2zTKpVGC,23,False,3,4,2009-01-01,1,0.389,0.982,11.0,-2.908,0.0,0.119,0.0175,5.91e-05,0.853,0.395,90.865,182973.0,4.0
1BrJYaaZLPg06NewOf4LYB,50,True,79,3,2018-03-30,1,0.781,0.66,1.0,-7.092,1.0,0.0352,0.0342,0.103,0.102,0.45,136.053,240761.0,4.0
4GbPT7LQNb1nQePEcakZvo,43,False,79,1,2014-01-14,1,0.639,0.888,2.0,-7.102,1.0,0.0364,0.00436,0.00107,0.0497,0.693,106.957,296573.0,4.0
58uQP2KurFL6PEy0TjZ1TU,6,True,1,1,2010-06-18,1,0.619,0.972,11.0,-0.517,1.0,0.416,0.13,0.0,0.782,0.584,169.04,303733.0,4.0
131fUGYVs2uriiDmB0TKn8,40,False,69,21,2016-12-02,1,0.548,0.314,0.0,-9.787,1.0,0.044,0.959,1.28e-06,0.0917,0.464,141.414,196360.0,4.0
7AApZNF91f6r0qu9EJ1iRR,12,False,4,6,2009-05-18,1,0.707,0.314,9.0,-11.445,1.0,0.939,0.669,0.0,0.223,0.706,106.324,392307.0,3.0
7gC9qR6hG1yq3Saqf3Ei4N,43,False,69,20,2017-10-31,1,0.363,0.669,1.0,-6.287,1.0,0.0663,0.0275,0.0,0.0798,0.355,96.937,200110.0,4.0
7HNWxTpNAO86o0khnLsWXp,27,False,79,9,2019-09-06,1,0.718,0.67,5.0,-7.712,0.0,0.304,0.0782,0.0,0.151,0.579,150.012,114427.0,4.0
0Ar318cfljZEyc6nLN8CxG,35,False,78,1,2017-10-06,1,0.51,0.841,0.0,-4.215,1.0,0.044,0.18,0.0,0.0298,0.96,178.069,177773.0,4.0
72mCea18JJPML1nhCD7yln,47,True,79,2,2017-11-20,1,0.775,0.566,1.0,-6.131,1.0,0.33,0.0223,0.0,0.186,0.415,144.204,102119.0,4.0
5DhknAb4vWNVtnVRQrpH59,0,False,78,10,2014-01-20,1,0.632,0.428,10.0,-5.468,1.0,0.0284,0.613,0.0,0.153,0.658,121.411,168484.0,4.0
2TiTxNmEAPUuWYXgYsqftI,14,False,76,7,1995-10-16,1,0.406,0.955,2.0,-8.462,1.0,0.0489,0.00014,0.505,0.273,0.814,148.122,158493.0,4.0
