id,popularity,explicit,availability,track_number,release_date,num_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7uMnEqtnGs41EqIjpaNHOr,31,False,79,16,2005,2,0.538,0.681,11.0,-6.952,0.0,0.218,0.0506,0.0,0.2,0.434,85.276,249440.0,4.0
5PuKlCjfEVIXl0ZBp5ZW9g,60,False,76,6,2012-11-09,1,0.647,0.465,7.0,-8.308,1.0,0.0428,0.865,0.0,0.0882,0.699,151.251,119787.0,4.0
2APc7cQRWMgE0qWZLfaPWO,1,False,3,7,2019-12-06,2,0.844,0.645,2.0,-4.39,0.0,0.0284,0.475,0.0,0.111,0.754,104.885,171867.0,3.0
04rwqfKY7FdydxMPoq0DyQ,47,False,78,3,2015-01-01,1,0.626,0.69,7.0,-6.487,0.0,0.0582,0.214,0.0,0.262,0.58,154.06,204188.0,4.0
1NifqGsH6YVq4iMLCFXqvX,29,False,1,5,2019-07-10,2,0.554,0.645,6.0,-7.563,0.0,0.0665,0.133,0.0,0.21,0.142,105.513,221899.0,4.0
52ECkoiui5uhD8KJ4H6jLO,22,False,1,6,2013-08-28,1,0.487,0.607,9.0,-5.574,1.0,0.0365,0.139,0.0,0.104,0.331,141.305,216400.0,4.0
7tnlI1BKySl6th01qxbAYv,20,False,14,4,2019-12-06,2,0.575,0.49,0.0,-6.026,0.0,0.0314,0.0178,1.37e-05,0.0795,0.377,104.995,171375.0,4.0
0oFwvqRB6hfoq8GUG6SfvV,2,False,1,21,2013-01-01,5,0.101,0.223,7.0,-16.054,1.0,0.0416,0.983,0.0128,0.143,0.054,88.294,175320.0,3.0
4RKasYlqTKuPWJCMcs6Y28,27,True,3,1,2017-01-27,2,0.825,0.7,11.0,-5.098,0.0,0.243,0.0379,0.0,0.139,0.317,132.996,153558.0,4.0
5cFfcepknp2EixhZdEAMLX,22,False,79,19,2017-03-31,2,0.634,0.926,10.0,-5.6,0.0,0.363,0.13,0.0,0.428,0.566,81.021,96040.0,4.0
3HTkB9Nk04MJHkG0X6cL2R,43,False,79,3,2000-05-16,1,0.808,0.761,10.0,-5.614,0.0,0.0512,0.23,0.0,0.674,0.92,110.965,223533.0,4.0
1OeVx0rEheFZBbZjEa7EPy,0,False,14,15,2019-01-18,3,0.834,0.778,11.0,-4.919,1.0,0.224,0.0163,2.14e-06,0.164,0.398,134.022,246915.0,4.0
6xmllRxAVXF6il4BOO7GNG,62,False,3,11,2020-02-28,1,0.583,0.817,9.0,-5.146,0.0,0.0987,0.118,0.0,0.338,0.438,105.936,246381.0,4.0
0olP8NhlKrpFzGkOsWScpb,4,False,79,4,2004-11-07,1,0.566,0.627,7.0,-7.191,1.0,0.0264,0.54,0.0,0.185,0.247,84.002,302307.0,4.0
1srGiATfIcj6gdG6bNtqPj,3,False,1,9,2015-11-27,3,0.435,0.891,2.0,-3.907,0.0,0.178,0.0399,0.0,0.187,0.437,115.166,229751.0,4.0
3HDB8JuTFCEi0SiIZv6e9P,21,False,79,7,1998-02-24,1,0.55,0.54,2.0,-7.601,1.0,0.0246,0.152,0.000711,0.139,0.453,82.048,191067.0,4.0
6S7ur5ZKSJKFFR0SDtJuQA,9,False,79,5,2019-01-25,1,0.365,0.493,0.0,-7.305,1.0,0.0518,0.612,3.02e-05,0.418,0.404,75.465,323408.0,4.0
1usK5eLBzpQTMwDt8SR2dr,67,True,79,2,2019-08-09,1,0.669,0.557,8.0,-8.835,0.0,0.0498,0.0574,0.0,0.0662,0.553,144.043,186944.0,4.0
2MpjjGjXYlWrgItqITMqoY,33,False,78,14,2014-10-10,1,0.283,0.38,9.0,-10.257,1.0,0.0345,0.555,2.65e-06,0.353,0.583,168.497,156227.0,3.0
4cWqAo0OBLychKMj3U8vCW,5,False,1,8,2016-10-28,2,0.528,0.708,11.0,-5.051,0.0,0.162,0.138,0.0,0.134,0.627,84.744,272573.0,4.0
22Ed40HmJojK888YU0sC6X,1,False,7,4,2003,1,0.815,0.901,11.0,-6.034,0.0,0.0322,0.245,0.0,0.477,0.867,123.044,190267.0,4.0
4qXjlp5gRIczKj821A4bnq,0,False,0,13,2019-11-29,1,0.726,0.877,1.0,-4.697,0.0,0.0341,0.00318,7.43e-06,0.177,0.904,117.317,213459.0,4.0
55BrqIk1gCIJsULozi4OzG,19,False,1,14,2015-07-24,1,0.805,0.38,10.0,-9.713,0.0,0.0352,0.322,1.33e-05,0.0629,0.653,133.926,264720.0,4.0
0lihELMzAZylbtPuy7BnQz,53,True,78,1,2018-08-02,1,0.772,0.316,0.0,-9.342,1.0,0.136,0.187,7.45e-05,0.11,0.0506,79.947,144762.0,4.0
0dctMi0IA6vVSS1bCgBy4N,42,False,79,2,2019-12-06,1,0.841,0.513,7.0,-5.048,1.0,0.0653,0.525,2.78e-05,0.0805,0.677,79.025,121672.0,4.0
60pwvJzXjbOWuU1DdXIbvW,0,False,0,7,2010-01-01,1,0.428,0.036,3.0,-16.85,1.0,0.0463,0.956,1e-05,0.103,0.163,178.802,153853.0,3.0
2WYBOiUGcbsQi31CxcgVa0,6,False,78,3,2004-09-21,1,0.15,0.221,9.0,-14.912,1.0,0.0313,0.942,6.72e-05,0.0919,0.191,78.909,153467.0,4.0
44FvSMKIXy8dExLb5jFayS,38,False,79,8,2018-04-17,1,0.602,0.431,3.0,-10.227,1.0,0.0392,0.473,0.0,0.125,0.591,126.663,299613.0,4.0
3WibkuoQf13pzeXfHO4hmT,38,False,79,1,2017-08-11,1,0.491,0.743,2.0,-5.55,1.0,0.0319,0.154,0.0,0.308,0.36,141.942,234547.0,4.0
7tI8c0zPTCulElXIw9aSbg,52,True,79,8,2017-12-15,1,0.721,0.603,9.0,-6.705,1.0,0.272,0.12,0.0,0.936,0.405,75.018,199195.0,4.0
1yfyIdEw5U2bD5I6gxQCxW,69,False,79,4,2019-06-06,3,0.402,0.754,8.0,-4.837,1.0,0.0432,0.143,0.0,0.358,0.621,108.17,191248.0,4.0
5bZNIKwZP7qfvliBR1jmBj,46,True,69,6,2017-10-31,1,0.639,0.651,5.0,-5.959,0.0,0.213,0.166,0.0,0.131,0.328,113.976,204016.0,4.0
5ffA9whyU59F63wlPQYchk,13,False,79,14,2014-05-27,1,0.487,0.482,5.0,-8.261,0.0,0.253,0.835,0.0,0.362,0.814,157.579,107773.0,3.0
54W0mbb4fTwkSeRGSsdr0N,0,False,4,1,2015-02-13,1,0.0,0.638,6.0,-25.721,1.0,0.0,0.605,0.684,0.0,0.0,0.0,5520.0,0.0
3YKko4QNbegnrYxDUw94gk,45,False,2,1,2017-06-02,1,0.715,0.572,7.0,-6.853,1.0,0.0745,0.0244,0.0,0.26,0.429,113.02,205720.0,4.0
2ZxZIoQMkW0arHxZyFAWxp,22,False,79,1,2018-11-16,2,0.51,0.665,2.0,-5.446,0.0,0.271,0.15,0.0,0.102,0.296,89.149,186667.0,4.0
6qi0lPtjQV3EULOYOLes0E,25,True,79,13,2018-11-02,1,0.826,0.624,8.0,-9.217,1.0,0.108,0.0193,5.67e-06,0.112,0.578,136.977,181293.0,4.0
322NtxjUHwGzqMpZboxRVm,0,True,79,7,2019-04-12,2,0.76,0.442,11.0,-11.267,0.0,0.0717,0.285,0.00231,0.16,0.301,140.052,183429.0,4.0
1OPE4jzGUZeXpmyj2W7siN,28,False,78,14,2005-09-19,2,0.762,0.664,7.0,-4.163,0.0,0.0339,0.0696,0.0205,0.273,0.648,126.043,276600.0,4.0
3D04oKUEeimHklfpJwvL2T,51,True,79,1,2020-03-03,3,0.913,0.638,6.0,-7.752,1.0,0.338,0.11,0.00164,0.291,0.7,139.967,181714.0,4.0
2w4etd9ghamWZUqpk1uINX,45,False,64,5,2007-10-29,1,0.384,0.886,8.0,-5.106,1.0,0.133,0.0199,3.48e-06,0.887,0.306,116.216,473307.0,3.0
1CBNuFjrHiUmqxMRT5vu9Q,1,False,2,7,2014-05-27,1,0.623,0.582,2.0,-7.267,1.0,0.0629,0.293,0.0,0.374,0.53,149.006,224133.0,4.0
0VH8cpnwWzUVclNrZv8V6f,29,False,79,9,2007,1,0.667,0.669,11.0,-6.598,0.0,0.0307,0.133,3.96e-05,0.116,0.0921,115.962,262520.0,4.0
5AnYmaXPbS3wMjWedZpeY0,31,False,76,4,2010-01-01,1,0.233,0.33,2.0,-8.854,1.0,0.0294,0.8,0.0,0.129,0.178,99.48,181733.0,4.0
0cLvKgKkqlaJ9UajbitH4l,58,False,79,2,1990-09-24,1,0.551,0.96,9.0,-3.284,1.0,0.0508,0.00135,6.54e-06,0.0941,0.515,98.879,173747.0,4.0
0C5H6V1zp6rdH5AoVttoLt,35,False,79,11,2009-12-08,1,0.617,0.431,1.0,-8.049,0.0,0.0305,0.0603,0.0,0.166,0.249,87.995,310520.0,4.0
3MS9HemUHnwu4rnnv7n6Xs,4,False,78,12,2019-07-24,1,0.348,0.0719,7.0,-20.081,1.0,0.035,0.983,0.134,0.0888,0.205,109.396,172236.0,3.0
4wNIkl5XGiAACjFBlDWuSd,89,False,79,1,2020-01-17,1,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645.0,4.0
75iGnGnJPOglsGfBlHJfRM,1,False,10,4,2019-06-21,1,0.765,0.479,9.0,-9.742,1.0,0.203,0.149,0.0,0.129,0.511,75.974,141987.0,4.0
4StEa9KuGq3tdGNek2CodL,66,True,79,1,2020-02-13,1,0.469,0.641,0.0,-6.138,1.0,0.374,0.0782,2.54e-06,0.142,0.32,182.234,158642.0,4.0
5Q6qUWLIiVj3DtVPueU3wZ,8,False,76,8,2010-01-01,1,0.586,0.268,1.0,-15.056,1.0,0.0494,0.611,0.0,0.0516,0.812,161.002,157733.0,4.0
50YrCAYbaL7OkYl843ruOt,10,False,2,10,2018-02-23,1,0.568,0.894,0.0,-5.664,1.0,0.041,0.0564,0.0,0.114,0.557,130.292,246387.0,4.0
4PyEyFo5PyPQXf6FputONC,34,True,79,1,2018-06-15,2,0.867,0.564,11.0,-6.815,1.0,0.0909,0.215,0.0,0.112,0.237,109.95,167650.0,4.0
0AVhTyxJNHmnz4LAz5tWVW,21,False,77,12,1984,1,0.465,0.864,8.0,-8.918,1.0,0.0704,0.00171,1.8e-05,0.13,0.458,141.079,211760.0,4.0
0ZuZaedhhVQ8u8HXe93y5p,50,False,79,4,2020-02-14,2,0.788,0.88,9.0,-8.35,1.0,0.0609,0.0162,0.822,0.104,0.195,130.006,400980.0,4.0
5xjj2WjQVC4Ar8UNIvSUiL,38,False,78,7,2015-11-13,1,0.525,0.606,11.0,-8.784,0.0,0.0391,0.217,0.0,0.0782,0.26,120.02,252707.0,4.0
3S3PaPmGK3kdogchZaJcye,13,True,79,11,2017-08-25,1,0.631,0.426,3.0,-14.212,0.0,0.0331,0.469,0.926,0.14,0.501,117.985,195454.0,3.0
5zB4ysP0QhxCByR5Glplmb,13,False,59,1,2013-10-01,2,0.574,0.476,0.0,-7.073,0.0,0.293,0.000144,0.0,0.244,0.159,160.08,143876.0,4.0
1cBmET7kdBctZx3al724k3,6,False,2,5,2007-01-01,1,0.776,0.69,9.0,-6.333,1.0,0.131,0.168,5.24e-06,0.063,0.967,124.921,202733.0,4.0
2DFn7QiaiaNNWXuWLABatP,64,False,79,1,2019-09-13,1,0.828,0.944,5.0,-1.648,1.0,0.0703,0.334,0.00813,0.0869,0.891,95.995,151562.0,4.0
0JgMNPWXQzSyz0ombE5zqN,45,False,78,9,2018-05-11,1,0.666,0.864,6.0,-2.764,0.0,0.0698,0.262,1.62e-06,0.305,0.918,172.022,167239.0,4.0
0o9Oqb3NeHaTA3JscgH2uT,44,False,21,3,2017-02-02,1,0.782,0.574,1.0,-5.741,0.0,0.173,0.0917,0.0,0.121,0.263,81.531,222360.0,4.0
5nZBtDX7dnyfC7nQIEjGZ7,7,True,1,6,2018-11-16,3,0.493,0.444,0.0,-7.728,1.0,0.0854,0.582,0.0,0.376,0.178,84.877,368280.0,4.0
5IDp1L05SWmIA5pVEI47MP,26,False,79,20,2019-06-07,5,0.182,0.3,6.0,-12.392,1.0,0.0339,0.91,0.119,0.695,0.0533,88.4,171307.0,3.0
0vhXCnef0HOFTQvtxVTsyl,2,False,51,10,2013-01-01,2,0.87,0.559,11.0,-7.316,0.0,0.471,0.0734,0.0,0.152,0.538,136.036,263560.0,4.0
4bXCcoesMt8u99xMsbLr9U,55,False,2,13,2014-10-27,1,0.815,0.377,4.0,-7.754,1.0,0.0346,0.232,0.0,0.1,0.211,103.97,271000.0,4.0
3pt3jdNxSmQaWgJ1KqvJC3,0,False,0,18,2019-09-27,1,0.57,0.632,5.0,-5.917,1.0,0.149,0.016,0.0,0.145,0.275,68.958,184000.0,4.0
02Ks4dqic8vzkATQ4gtAoK,0,False,1,11,2019-12-06,3,0.421,0.513,5.0,-7.592,1.0,0.0328,0.727,0.0,0.0429,0.96,181.84,115147.0,4.0
5DL3QX9lyfAR6ZZwQRMgtw,7,False,79,39,2020-02-14,1,0.643,0.644,0.0,-9.257,1.0,0.0507,0.447,1.1e-06,0.116,0.578,80.98,197224.0,4.0
1WeOWaMQRxuD9CsAL8KGgk,12,False,75,3,1987-11-06,1,0.695,0.413,1.0,-20.158,1.0,0.0996,0.0477,0.0,0.0883,0.962,179.161,270667.0,4.0
5sw1BL5O1mqU6wyqkNxqSN,4,False,75,16,2017-11-10,1,0.293,0.372,2.0,-10.763,1.0,0.0352,0.616,0.000315,0.341,0.317,180.123,315947.0,3.0
6YUTL4dYpB9xZO5qExPf05,77,False,79,8,2014-10-31,1,0.596,0.856,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533.0,4.0
3UFHFqgbtpVILeHpVW9USF,7,False,79,19,2000-09-25,1,0.213,0.139,6.0,-15.035,1.0,0.0355,0.903,0.0298,0.313,0.121,71.739,190693.0,3.0
4dOVBbOvaD08RaAAqzaMss,44,False,79,1,2019-05-09,1,0.594,0.464,0.0,-7.898,1.0,0.034,0.306,0.0,0.187,0.545,155.921,193867.0,4.0
5qjMyKkmosPBws5cImS9Zz,64,False,78,4,2018-02-23,1,0.711,0.792,11.0,-3.823,1.0,0.0542,0.449,0.0,0.44,0.845,124.868,140443.0,4.0
12ydfAh0hs1MIyzU0LNOwt,48,True,79,25,2017-12-08,2,0.893,0.648,4.0,-6.293,0.0,0.209,0.158,0.0,0.21,0.448,102.106,194693.0,4.0
6oo6MSxJD96Jx6h6LdJQN7,15,False,21,17,2017-08-04,3,0.323,0.429,3.0,-6.968,1.0,0.0296,0.795,9.24e-05,0.0997,0.204,80.277,245093.0,3.0
7xhZakHIS5A1nk6e23EQy9,23,False,79,8,2001-10-01,1,0.591,0.835,7.0,-6.153,0.0,0.0325,0.0772,0.00812,0.157,0.672,135.123,261280.0,1.0
0nmapW2MJ9x94AjoHdQlsV,35,False,79,7,2016-08-26,1,0.6,0.344,9.0,-8.59,0.0,0.0405,0.712,0.0,0.107,0.23,117.876,232440.0,4.0
3gnA29mB2fN9EptIOpUUk7,2,False,4,35,2020-02-21,1,0.725,0.626,10.0,-8.311,0.0,0.0377,0.325,0.134,0.0993,0.656,128.076,189400.0,4.0
3mbXR77q1sq2MdeqdPHwJs,45,False,79,2,2018-04-17,1,0.868,0.637,11.0,-9.06,0.0,0.064,0.138,1.16e-05,0.0446,0.921,125.041,339307.0,4.0
5t5Ax9Xe49Z1tRav7iRH4Z,7,False,73,38,2020-03-06,2,0.911,0.744,4.0,-7.017,0.0,0.279,0.378,1.92e-05,0.257,0.792,122.05,169259.0,4.0
6nkoHcsvLDzdZorR8wajMu,25,False,79,13,2018-04-06,2,0.603,0.257,1.0,-11.841,1.0,0.0563,0.891,0.0,0.111,0.51,98.025,258320.0,4.0
2iuZJX9X9P0GKaE93xcPjk,79,True,67,5,2015-05-15,1,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493.0,4.0
4NmcfahJGawtwaMATGgP0L,38,False,6,9,2008-06-19,1,0.38,0.663,1.0,-10.476,1.0,0.0456,0.00722,0.791,0.191,0.429,173.139,249667.0,4.0
44UzxHYaH4C35e9xjX3N7i,2,False,1,13,2014-02-19,1,0.522,0.367,6.0,-8.679,1.0,0.0528,0.61,0.0,0.219,0.565,129.48,134120.0,4.0
0tNhOc9p3e5FdaG6RJY1or,32,True,79,10,2018-12-07,2,0.472,0.802,7.0,-4.114,1.0,0.246,0.00151,0.000595,0.112,0.517,172.299,258793.0,4.0
3MaQvpdNb4Vv7J7K9jYw1t,36,False,24,10,2015-08-28,1,0.505,0.68,7.0,-4.99,1.0,0.0713,0.0796,0.0,0.0465,0.539,168.021,235653.0,3.0
1vBeIXlzbAieGoDqInav5j,60,True,78,9,2018-04-06,1,0.947,0.788,10.0,-6.138,0.0,0.124,0.107,0.000691,0.108,0.454,129.977,229005.0,4.0
0eWk9KEIBozTxBOpOAuhbP,25,False,1,8,2015-10-02,1,0.8,0.821,7.0,-5.962,0.0,0.224,0.00975,0.0838,0.297,0.417,128.013,388947.0,4.0
5Pt83OUaK3K9C2if4C5JOk,62,True,78,5,2011-08-08,2,0.74,0.574,4.0,-6.938,1.0,0.245,0.411,0.0,0.262,0.33,149.762,140747.0,4.0
0XK4ygCYQqB3qx7rtUbQfc,58,False,79,1,2020-01-17,3,0.502,0.984,1.0,-2.408,1.0,0.401,0.00422,0.117,0.134,0.0708,150.034,236800.0,4.0
2PAYSgrVOBz8RJqp9B7QLu,62,True,79,1,2018-12-07,1,0.675,0.803,6.0,-4.377,1.0,0.209,0.146,0.0,0.199,0.342,92.018,205280.0,4.0
09LpMC1DykC4wtDLEaYm5r,3,False,79,14,2018-05-03,1,0.671,0.0211,4.0,-20.278,1.0,0.13,0.918,1.82e-06,0.108,0.585,108.876,187440.0,4.0
6xpK384GQ7SFsQXCgktvsA,22,False,79,3,1998-02-24,1,0.501,0.863,9.0,-6.27,0.0,0.032,0.00811,6.98e-05,0.338,0.612,153.992,208200.0,4.0
3LUG5sTuLksOVeTVw787jp,47,False,79,4,2018-08-24,1,0.641,0.644,0.0,-5.41,1.0,0.0428,0.158,0.0,0.127,0.369,147.035,209338.0,4.0
6MlCug4dSzDll3MNykToNb,3,True,79,19,2020-01-14,3,0.671,0.607,5.0,-13.2,0.0,0.4,0.492,0.0,0.866,0.931,92.296,161194.0,4.0
5o7mIeeY6yzRGLJp4h2ROX,19,False,78,11,2018-10-26,1,0.694,0.454,8.0,-8.727,1.0,0.031,0.485,1.89e-06,0.111,0.652,131.121,211133.0,4.0
0MsP5POXW3LJsGdxWOUyUE,14,False,1,14,2005-01-01,1,0.634,0.514,9.0,-9.462,0.0,0.505,0.124,2.49e-06,0.452,0.337,175.637,329347.0,4.0
2h4czfN0DOPMIYDwbN0H7J,36,True,76,7,2014-11-07,1,0.618,0.398,1.0,-10.575,0.0,0.426,0.168,2.64e-05,0.149,0.114,77.93,174897.0,4.0
0pn880kckYhTXy4tlkfcOn,0,False,12,10,2004-11-23,1,0.791,0.836,9.0,-2.417,0.0,0.0359,0.124,1.99e-05,0.035,0.792,109.612,286760.0,4.0
1veRRJHcMVljt703QZm2gn,1,False,3,10,2019-12-06,2,0.863,0.567,0.0,-6.353,0.0,0.0818,0.358,7.54e-06,0.08,0.523,96.02,159667.0,4.0
0ymHl73kDL5qaxpw2Erj5o,8,True,1,31,2019-12-27,1,0.583,0.418,5.0,-10.898,0.0,0.0451,0.799,0.0,0.109,0.357,129.915,169846.0,4.0
37SvOKD907GPlq6ARpG0qI,36,False,79,14,2018-10-25,1,0.737,0.852,11.0,-5.929,0.0,0.101,0.322,0.0,0.122,0.668,87.984,326000.0,4.0
3cvzywvoTRFMQUaytUAyju,27,False,8,10,2014-05-19,1,0.28,0.903,9.0,-2.318,1.0,0.0529,0.000127,0.0,0.332,0.368,143.396,263200.0,4.0
1J5BNCspAFMCf3uTzowQ7E,1,False,78,2,2019-07-14,1,0.586,0.769,5.0,-7.961,0.0,0.144,0.648,0.00622,0.0978,0.634,122.161,165133.0,4.0
0T1SUDwbt2xQMHnboaKBuJ,1,False,1,15,2017-09-20,3,0.621,0.46,8.0,-8.272,1.0,0.053,0.653,7.99e-05,0.449,0.571,121.995,218693.0,4.0
0vS15vKMkaeNtUJX4KwoSB,12,False,2,32,2019-12-06,1,0.915,0.538,8.0,-8.572,1.0,0.0795,0.405,1.43e-05,0.113,0.426,134.958,173587.0,4.0
5wujBwqG7INdStqGd4tRMX,81,True,79,5,2018-12-10,1,0.736,0.67,10.0,-6.702,1.0,0.311,0.186,0.0,0.114,0.845,130.032,169999.0,4.0
3W7xArU9T7V1YfcQJgMiOa,26,False,79,19,2007-08-31,1,0.651,0.765,2.0,-7.034,0.0,0.378,0.0429,0.0,0.341,0.82,92.988,212720.0,4.0
1yW3AdHBfumItjL6WlQDql,44,False,79,3,2020-02-14,2,0.715,0.785,11.0,-6.791,0.0,0.0476,0.000794,0.335,0.109,0.179,135.993,375885.0,4.0
5luCU6jxiLqavlTWqGPqVL,41,True,79,7,2017-12-01,1,0.684,0.469,8.0,-6.823,1.0,0.256,0.00343,0.0,0.143,0.222,74.957,153707.0,4.0
0kfysKpwCZLiK3HR1n80vg,35,False,3,4,2015-11-13,1,0.504,0.83,11.0,-3.383,0.0,0.125,0.00581,0.0,0.181,0.399,102.978,228680.0,4.0
6ntfcUQxMwzGPvjWN5aLhh,5,False,1,12,2019-12-27,3,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827.0,4.0
3M6Uu9DVX0YwMgD5YqU2ep,27,False,79,9,2019-11-08,1,0.7,0.522,6.0,-9.234,1.0,0.0798,0.272,2.15e-05,0.194,0.573,117.979,154133.0,4.0
3rPiFEUatq1PceHFLZ24tp,4,False,76,23,2000-03-06,1,0.143,0.233,0.0,-13.518,1.0,0.0305,0.835,1.3e-06,0.17,0.181,89.97,209107.0,4.0
7lMJEUhNEnGPK1zuBei1Pg,8,False,2,19,2019-04-26,1,0.594,0.718,11.0,-4.165,0.0,0.0433,0.00788,0.0,0.121,0.335,126.023,224853.0,4.0
3v41PmdFZ7KA8wq5jdXCCb,41,False,79,6,2017-12-03,1,0.375,0.68,4.0,-9.176,1.0,0.0918,0.887,0.598,0.858,0.0881,80.142,85843.0,4.0
1S6Sv0BDI9bZWwhOuxhCkV,0,False,1,12,2009-01-26,2,0.791,0.953,1.0,-4.819,1.0,0.0655,0.000319,0.000107,0.135,0.967,133.03,195709.0,4.0
3aBL75wBGHJnskegE9jyhb,75,True,78,9,2019-12-06,1,0.828,0.543,2.0,-7.678,0.0,0.0865,0.452,0.0,0.15,0.231,125.989,167558.0,4.0
3qiCMx4PTadmEu2CEzNUHN,25,True,77,19,2016-10-28,3,0.921,0.647,10.0,-4.167,0.0,0.298,0.0974,0.0,0.161,0.285,133.947,237062.0,4.0
1h9P5WJwyvK8OB7O2YiXgp,72,False,79,7,2018-08-24,2,0.69,0.71,5.0,-5.144,1.0,0.335,0.25,0.0,0.108,0.726,192.068,200747.0,4.0
7KvrfnCkHb2qBDyVOqJ2bt,66,False,79,4,2019-05-31,1,0.637,0.721,0.0,-6.441,1.0,0.168,0.0125,8.46e-06,0.0606,0.419,184.007,198093.0,4.0
70OF1Dp5ErAKZXito1VrZj,15,False,79,17,2016-08-05,1,0.448,0.572,2.0,-11.824,1.0,0.0314,0.433,0.000245,0.231,0.787,132.983,252920.0,4.0
