id,popularity,explicit,availability,track_number,release_date,num_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
08sFG8OZ3EVSyHDshkGxzj,42,True,79,41,2019-10-04,1,0.592,0.76,1.0,-4.761,1.0,0.0451,0.0245,0.0,0.108,0.426,160.192,183000.0,4.0
6SL6kaWw9ewu6ihXudJifM,5,False,9,18,2016-11-30,1,0.303,0.454,0.0,-11.286,1.0,0.0526,0.192,0.00125,0.973,0.266,77.231,370304.0,4.0
4inaVzHZq4WWOZwCKlRwzE,5,False,1,20,2020-02-19,1,0.552,0.428,8.0,-12.709,1.0,0.0817,0.201,0.000187,0.111,0.378,80.713,248200.0,4.0
5frT6OsbZsTHVYYQvNFjCs,8,False,78,8,2004-09-21,1,0.281,0.166,0.0,-15.133,1.0,0.0303,0.871,0.0122,0.148,0.253,79.173,170200.0,3.0
0J62cfbMyfEeQfdyfdsaZJ,25,False,79,12,2018-12-14,1,0.444,0.445,9.0,-12.354,1.0,0.0346,0.61,1.71e-06,0.354,0.376,118.654,166308.0,4.0
1x5BXVgCJ51VnjI8hVrorz,3,False,2,43,2019-04-12,1,0.746,0.531,1.0,-7.432,1.0,0.075,0.00444,0.000225,0.159,0.14,98.947,193432.0,4.0
14EkulSWj3j4j9C1WgpM7Q,3,False,2,17,2010-03-22,1,0.193,0.238,0.0,-14.42,0.0,0.0337,0.907,0.0465,0.188,0.316,180.499,145107.0,4.0
3iKDAMPEiUD9hBJbfvzYLw,3,False,77,19,1995-12-31,1,0.524,0.316,9.0,-8.83,0.0,0.0311,0.875,3.77e-06,0.185,0.298,126.346,196693.0,3.0
61lVNLiEY2D9vSL50ZlWpa,17,False,3,15,2015-05-18,2,0.663,0.951,5.0,-7.527,1.0,0.138,2.59e-05,0.91,0.292,0.0396,128.154,179747.0,4.0
5RuUSbP7WwMZIkBk0kPKad,16,False,79,3,2007-11-13,1,0.51,0.613,5.0,-10.008,1.0,0.033,0.175,0.0,0.787,0.672,85.982,205240.0,4.0
0npneATAlJysdsm1GYJdlN,6,False,1,6,2013-09-25,1,0.507,0.959,9.0,-3.6,1.0,0.172,0.178,2.22e-05,0.0746,0.229,125.985,251480.0,4.0
7LhXMGx0O4IJW9S6K8jzjo,0,False,79,10,2010-03-30,1,0.665,0.301,11.0,-13.262,1.0,0.0296,0.971,0.000397,0.344,0.748,107.408,117794.0,4.0
61RQfPjjPA1rUaxhHfAIbe,0,False,30,6,2007-06-22,1,0.57,0.876,6.0,-5.391,0.0,0.0315,0.00136,0.108,0.163,0.84,139.99,216093.0,4.0
1lxq550ZnzJVPlSwJQ1b1e,8,False,77,29,2020-01-24,1,0.709,0.264,5.0,-11.245,1.0,0.0351,0.82,0.0,0.111,0.571,94.919,168504.0,4.0
4DVRguqFUfQQFxxwuEk9wI,38,False,22,1,2017-03-18,1,0.626,0.492,10.0,-6.89,0.0,0.455,0.0625,0.0,0.57,0.198,141.847,218674.0,4.0
42fw0rxRO2xbesF6mJfd4Y,75,False,78,2,2018-06-22,1,0.489,0.581,11.0,-5.731,1.0,0.0281,0.0312,0.0,0.132,0.494,86.016,196747.0,4.0
7mqAgfK3Zy6HftRICwOezS,36,True,5,14,2015-11-27,2,0.675,0.794,11.0,-5.061,1.0,0.0286,0.0056,0.00212,0.0875,0.847,139.928,195649.0,4.0
2QtJA4gbwe1AcanB2p21aP,61,False,3,11,2012,2,0.596,0.738,8.0,-3.109,1.0,0.0411,0.109,0.0,0.0947,0.461,127.961,217347.0,4.0
5rDqUaTpm3kTCIdAICSKfB,0,False,4,3,2003-03-03,2,0.749,0.297,8.0,-8.895,1.0,0.0326,0.729,0.0,0.0612,0.82,106.784,171760.0,4.0
7I9svbEdAvJrXNdruNhad4,52,True,79,10,2018-11-29,1,0.689,0.732,6.0,-5.081,0.0,0.373,0.278,5.81e-05,0.106,0.482,128.981,191600.0,5.0
08Adw16ezZAhEbpn5d14xd,4,False,1,10,2018-01-24,1,0.71,0.405,9.0,-10.864,0.0,0.0519,0.777,0.000163,0.111,0.402,103.04,207960.0,4.0
40mgeyMt7OLQ7wE1xm8BOE,3,False,1,7,2012-01-01,1,0.58,0.747,8.0,-5.977,1.0,0.033,0.558,0.0,0.106,0.969,159.305,110720.0,4.0
09VFNBmWmRee0lAF9G4SdA,46,False,23,6,2019-03-08,1,0.648,0.676,10.0,-3.468,1.0,0.173,0.359,6.12e-06,0.111,0.573,177.978,189977.0,4.0
1DX9jloXKkdqMSZBdzQhVB,0,False,3,13,2019-12-06,1,0.389,0.911,3.0,-7.247,1.0,0.0587,0.000576,0.00012,0.103,0.733,156.342,171800.0,4.0
33YfCVpoH1Up5w0N0Hxs3e,0,False,0,11,2012-08-07,2,0.625,0.74,1.0,-4.121,1.0,0.0602,0.189,0.0,0.105,0.857,172.016,161400.0,4.0
5okb1db4tYrfeg8y4kjGst,8,False,3,18,2013-01-01,4,0.274,0.334,5.0,-15.531,1.0,0.049,0.953,0.00202,0.11,0.118,76.238,199627.0,3.0
2bS8qFEEsbBht032fzVPZ5,19,False,2,4,2014-03-14,1,0.673,0.906,0.0,-2.891,1.0,0.0624,0.0242,0.0247,0.0993,0.952,116.969,211745.0,4.0
1ny60YCHhEsxsJXWLhK7b0,51,True,10,5,2017-06-02,1,0.836,0.544,7.0,-5.975,1.0,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947.0,4.0
2fl0B0OaXjWbjHCQFx2O8W,60,True,79,3,2016-05-27,3,0.693,0.426,8.0,-12.476,1.0,0.302,0.675,1.03e-05,0.115,0.477,144.796,290316.0,4.0
74BIr8H03lr5L6LZ1friIa,54,True,79,11,2017-09-23,1,0.835,0.521,5.0,-11.666,0.0,0.343,0.297,0.000458,0.115,0.211,158.923,147427.0,4.0
7CqWto6uz38W5h3MtrfSTf,24,False,77,1,2015-09-04,1,0.675,0.393,2.0,-7.018,1.0,0.362,0.728,1.65e-06,0.76,0.909,70.57,58067.0,3.0
3kdBb2EnNSVdsnQxnWuajq,1,False,1,1,2016-11-11,4,0.188,0.292,3.0,-10.884,1.0,0.0369,0.973,0.0072,0.132,0.122,89.418,254598.0,3.0
2qUKCdNvBOPRNlEwkYGeYy,2,False,77,7,2013-03-06,1,0.138,0.559,5.0,-8.508,1.0,0.0348,0.678,0.000529,0.376,0.656,196.08,165600.0,3.0
7waB6sFsnWqiIpWTgXC8AJ,5,False,73,22,2020-01-24,2,0.478,0.314,0.0,-8.187,1.0,0.0306,0.871,9.1e-06,0.104,0.257,119.686,180494.0,3.0
1gnyTIcsPgD3pClXqOgP0z,0,False,1,25,2019-10-11,1,0.312,0.418,7.0,-9.146,1.0,0.0296,0.131,0.000679,0.0836,0.237,130.795,242496.0,4.0
0GkEn2tz3gSEGIiWEg0cwd,16,False,79,15,2016-08-05,1,0.485,0.434,0.0,-16.345,1.0,0.171,0.67,0.000102,0.147,0.603,147.149,229760.0,4.0
4tPnyw0nvt1INDGK6hIkVd,2,False,51,4,2013-01-01,2,0.842,0.604,6.0,-8.34,1.0,0.322,0.00714,0.0,0.0713,0.435,140.04,271027.0,4.0
5Wto9vuR0tV1r6E3gV2lwU,5,False,78,16,2016-10-28,1,0.402,0.219,5.0,-12.353,1.0,0.035,0.943,0.00067,0.15,0.216,135.841,147573.0,4.0
5BVVgL1FJ0wAEyNH0Mc8yX,68,True,79,10,2020-01-31,2,0.776,0.566,2.0,-5.301,0.0,0.0617,0.18,0.0,0.115,0.389,84.988,168333.0,4.0
2wL3ipkYlC4X6Lvj1GavKK,3,False,8,2,2018-09-12,4,0.869,0.798,1.0,-8.857,1.0,0.0718,0.00859,0.000513,0.575,0.675,126.061,105238.0,4.0
5stbfxsPi8gcOH2LCuA4Le,56,True,79,12,2018-12-21,1,0.96,0.55,5.0,-8.012,0.0,0.197,0.0187,0.0,0.112,0.798,130.022,191360.0,4.0
3tN4aNA40jxNgD9lCwssYJ,18,False,79,22,2016-08-26,1,0.322,0.135,1.0,-23.563,1.0,0.0937,0.982,0.0,0.88,0.594,165.291,133227.0,1.0
2nEGZFwixpmcPMvS5AgAcV,1,False,77,7,2019-07-16,1,0.488,0.0641,9.0,-15.783,0.0,0.0665,0.955,4.6e-05,0.11,0.317,95.911,189336.0,4.0
6nVM9OTxiZC1uQfnueKpXu,0,False,1,30,2012-11-27,1,0.444,0.4,8.0,-15.783,1.0,0.831,0.657,9.51e-05,0.114,0.294,68.407,467362.0,3.0
3kd5dp85Bxw2OLpnaiqNZu,5,False,2,11,2018-09-28,1,0.448,0.675,0.0,-5.96,1.0,0.0302,0.00434,0.419,0.128,0.23,125.963,367467.0,4.0
1hnuR6huNlrhi2OV7ioMyt,8,False,79,22,2007-12-21,1,0.688,0.609,4.0,-7.471,1.0,0.0279,0.677,6.3e-05,0.205,0.838,87.473,166000.0,4.0
1bBIGQbxipRjXwN8B3QzsQ,52,False,79,5,2019-05-10,1,0.752,0.639,11.0,-6.335,0.0,0.0966,0.57,0.000597,0.0772,0.603,167.972,175000.0,4.0
0VJ0v6erQV0j9cHxvt0D7e,0,False,1,8,2016-09-23,1,0.747,0.956,5.0,-6.767,1.0,0.0682,0.0741,0.0,0.138,0.964,123.818,201427.0,4.0
5HgMjoodThzjllLUS1yzvA,15,True,4,13,2013-01-01,1,0.706,0.872,10.0,-1.861,0.0,0.0314,0.0682,0.0,0.354,0.702,138.054,207227.0,4.0
21E3m3rXhgWjQTo32scmfy,37,False,3,1,2008-11-24,1,0.289,0.662,9.0,-10.482,1.0,0.0347,0.0102,0.944,0.498,0.254,131.053,149133.0,4.0
6d2gWt1j7i31H5sCP24GLb,9,False,79,19,2010-01-01,1,0.549,0.729,10.0,-11.801,1.0,0.934,0.559,0.0,0.819,0.201,92.253,69587.0,4.0
5NWKMlBuynBzUXNdt5rlA1,19,False,2,6,2016-04-01,1,0.623,0.654,8.0,-5.408,1.0,0.0674,0.0183,1.73e-06,0.398,0.193,96.017,227680.0,4.0
6c2ogGaCQIfI2oayiQjFK3,48,False,78,7,2019-11-14,2,0.716,0.559,7.0,-7.773,1.0,0.298,0.095,1.92e-05,0.102,0.12,159.951,203986.0,4.0
1pG3KBNAOwB3K8PbrGR88v,7,False,77,1,1972,1,0.739,0.561,5.0,-7.575,0.0,0.0419,0.525,0.0718,0.183,0.92,94.168,139826.0,4.0
763p5nkQytkOE7xmsFyu8y,51,False,2,19,2013,1,0.812,0.542,7.0,-5.403,0.0,0.0444,0.294,6.92e-05,0.141,0.733,110.268,240987.0,4.0
5PnE0HnlvXl3Pv7hop2FBE,53,True,79,5,2016-10-07,6,0.754,0.552,8.0,-5.199,0.0,0.218,0.344,0.0,0.247,0.319,106.013,369267.0,4.0
6Mvy3eREKn218AVZVUubOy,35,False,78,2,2019-01-01,2,0.853,0.938,6.0,-4.907,1.0,0.0953,0.0369,0.00105,0.545,0.848,126.008,143095.0,4.0
6EUFEJMj4JXsAn0FV9ci5m,34,True,79,19,2018-08-24,1,0.726,0.588,9.0,-5.671,1.0,0.0499,0.274,0.00253,0.25,0.304,146.062,180947.0,4.0
50u4ULJa5reFweVa8QlAJa,63,False,79,8,2020-02-21,1,0.596,0.768,8.0,-2.758,1.0,0.0385,0.00193,0.000152,0.493,0.328,128.084,260947.0,4.0
6CycZkbrFxtj21Mrn6dwXT,27,False,73,32,2020-02-14,2,0.729,0.822,7.0,-4.039,1.0,0.0584,0.181,0.000319,0.101,0.686,176.002,250720.0,4.0
4FpsZqiM5vdrCh8QpCKJQd,53,False,78,5,2019-04-05,2,0.732,0.817,2.0,-4.979,1.0,0.147,0.018,0.000766,0.478,0.332,126.064,166487.0,4.0
5q1caXYrDyfvx70LlLfyhE,45,False,3,5,2016-02-26,1,0.586,0.825,7.0,-6.728,1.0,0.333,0.0439,0.0,0.242,0.342,125.02,250066.0,4.0
1UloXMnobUTkk23Iw7dMBK,0,False,1,12,2007-01-01,2,0.792,0.79,11.0,-6.633,1.0,0.246,0.288,0.0,0.338,0.642,94.054,207027.0,4.0
66X2weQFS8JxfOcPz3L6oy,10,False,2,19,2008-01-01,1,0.422,0.649,11.0,-7.114,0.0,0.0281,0.639,0.0,0.124,0.384,91.145,249240.0,4.0
4HLkJqCwJnC1TrUeKLA1MS,0,False,1,29,2016-11-11,6,0.402,0.494,10.0,-10.615,1.0,0.0265,0.165,0.000371,0.125,0.34,78.488,327169.0,4.0
5qN1G8fSHq4Sv5FRoOkNGu,74,False,78,11,2019-05-23,1,0.76,0.646,8.0,-5.048,0.0,0.433,0.233,0.0,0.0905,0.625,188.009,178534.0,4.0
7GmszQmVSjsSNqY51O5AY7,56,True,79,10,2018-06-01,1,0.863,0.718,5.0,-6.922,0.0,0.0619,0.0396,0.0,0.255,0.717,115.017,90520.0,4.0
3lpOT80jALgLhMsSGrFBpo,38,True,79,4,2017-08-25,2,0.529,0.681,4.0,-5.077,0.0,0.2,0.221,0.00241,0.109,0.311,119.455,223737.0,4.0
3E1ozDn1cJU885dq6jGLEQ,1,False,77,4,2016-03-04,1,0.309,0.0747,4.0,-13.53,1.0,0.0369,0.932,2.69e-06,0.301,0.154,71.159,171328.0,4.0
4dUJuEoKVtebU152BwIfTx,24,False,78,17,2017-11-10,3,0.601,0.979,1.0,-3.829,0.0,0.055,0.000584,0.858,0.826,0.153,128.512,194050.0,4.0
3kifci3YjZUYHl4YB8NV9n,6,False,79,10,2006-01-10,1,0.535,0.106,0.0,-17.523,1.0,0.0324,0.733,1.28e-06,0.284,0.374,87.474,147013.0,4.0
7I5Kzk8JDHtkqAmLQB1f1B,4,False,79,21,2018-11-23,2,0.277,0.0598,7.0,-25.357,1.0,0.0623,0.989,6.36e-05,0.0723,0.257,76.681,121533.0,3.0
2NniAhAtkRACaMeYt48xlD,64,False,79,5,2012-04-17,1,0.591,0.935,6.0,-2.664,1.0,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947.0,4.0
6YDj0rqzoeMyuarDnotMaK,1,False,24,2,2008-01-01,1,0.868,0.923,10.0,-4.841,0.0,0.248,0.116,0.0,0.534,0.927,96.017,213880.0,4.0
50SmHk0eKtiMT8QPt4dJkN,37,True,79,5,2017-12-15,2,0.779,0.777,6.0,-5.608,1.0,0.0416,0.308,0.0,0.14,0.391,100.971,173511.0,4.0
4XfQlLCNmmdfuDHvCJScQP,24,False,76,25,2019-06-28,1,0.679,0.922,10.0,-4.923,1.0,0.0791,0.184,0.000233,0.0986,0.748,120.517,231053.0,4.0
2pO0ECLILkqcoZIROkJc0Y,25,False,25,5,2019-08-09,2,0.514,0.619,5.0,-8.435,0.0,0.327,0.52,0.0,0.115,0.64,156.29,204000.0,4.0
0KFkDOo0ARmhv7u0rzQWvW,0,False,12,3,2013-11-04,1,0.651,0.908,9.0,-4.656,1.0,0.209,0.0321,0.0,0.146,0.609,87.04,211747.0,4.0
6zrvxirJBKx5roWXlLaJuQ,14,False,1,4,2009-01-01,1,0.389,0.982,11.0,-2.908,0.0,0.119,0.0175,5.91e-05,0.853,0.395,90.865,182973.0,4.0
7mtzlzHg8n8WFlxAJmFBJj,36,False,1,1,2019-10-04,3,0.652,0.814,10.0,-6.617,0.0,0.036,0.00125,0.21,0.171,0.337,119.968,230478.0,4.0
7itaMzdYaSVjrXNOaLaIUh,34,True,78,1,2017-06-16,2,0.441,0.801,10.0,-6.055,0.0,0.634,0.189,0.0,0.472,0.471,184.584,117800.0,4.0
51Q1XcptB8fGIRnZU7BF5l,40,False,78,5,2017-10-06,2,0.734,0.584,1.0,-7.539,0.0,0.106,0.155,1.29e-05,0.121,0.258,104.979,175621.0,4.0
2j1Xphwejtyvd7srlaXnig,12,False,79,6,2019-10-25,1,0.723,0.642,6.0,-13.698,1.0,0.0401,0.0413,2.21e-05,0.038,0.962,116.357,490053.0,4.0
1VA07B3zt51QFG7MgsI63M,22,True,79,3,2015-09-02,1,0.727,0.636,9.0,-5.137,1.0,0.202,0.161,0.0,0.335,0.139,132.148,184466.0,4.0
6IOZRLI4nCMgPrSn1v2PUH,8,False,78,13,2009-01-26,4,0.792,0.937,1.0,-3.71,1.0,0.0797,0.0026,0.000105,0.0747,0.894,133.018,293027.0,4.0
1ubDiR5IoDFOk1DOtXdWfL,61,False,79,3,2018-10-12,2,0.694,0.82,7.0,-4.859,0.0,0.122,0.227,0.0,0.268,0.504,178.043,203520.0,4.0
2tyOaUpJXnKHfo1AQxKQLP,4,False,78,10,2009-10-23,1,0.362,0.189,3.0,-11.544,0.0,0.0308,0.931,1.99e-06,0.139,0.474,129.128,173747.0,3.0
5wk1LCuj7Tsc3Qb9x5pZSt,23,False,77,5,1990-04-28,1,0.607,0.434,9.0,-11.814,1.0,0.0274,0.571,2.89e-05,0.274,0.684,107.967,233453.0,3.0
4QvgHiQ7XbNrKxmB6Zdm59,0,False,3,12,1999-11-08,1,0.746,0.948,11.0,-7.772,0.0,0.0361,0.00032,0.254,0.0772,0.841,118.016,225773.0,4.0
0EbNfrtewVrVYzHKBArtyv,36,False,79,11,2006-10-24,1,0.521,0.305,9.0,-9.452,0.0,0.0303,0.655,3.56e-06,0.128,0.242,120.076,303067.0,4.0
1h1fg1HAKvp5WANl1mxFCJ,11,False,4,3,2017-05-31,2,0.695,0.699,7.0,-6.662,0.0,0.0925,0.189,0.0,0.23,0.582,123.001,231040.0,4.0
38zPSHFWcgPhndaBc4du6g,3,False,2,20,2019-11-15,1,0.252,0.149,9.0,-16.631,1.0,0.0406,0.844,0.00961,0.343,0.238,83.91,179133.0,4.0
6fxVffaTuwjgEk5h9QyRjy,65,False,2,6,2013,1,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987.0,4.0
1C6TMzUKIPjvz4k3wiPp9t,4,False,78,28,2016-08-26,1,0.656,0.458,8.0,-10.404,1.0,0.0862,0.775,0.0,0.332,0.906,81.352,141425.0,4.0
5alzyMWB09q4FXuH9ZQatn,29,False,79,22,2017-07-28,1,0.587,0.585,5.0,-10.664,1.0,0.0574,0.435,1.94e-05,0.114,0.881,103.481,155613.0,4.0
4zv6drg4OZr4nPJEobAlIM,46,True,79,6,2017-08-24,2,0.916,0.437,10.0,-9.063,0.0,0.558,0.27,0.0,0.101,0.427,123.863,143840.0,4.0
4iayejBRGcy9In1dxFTpIO,26,False,9,17,2015-05-18,1,0.761,0.729,1.0,-6.204,0.0,0.0413,0.000576,0.00102,0.0813,0.448,120.004,243653.0,4.0
0cW54Xxy9Ycb4YUheFy6GM,11,True,79,12,2017-04-28,1,0.555,0.529,6.0,-13.57,0.0,0.863,0.768,0.000859,0.658,0.688,75.902,49500.0,4.0
5tdoVOX1u8sgUEqspBJjOW,50,True,79,4,2019-09-13,2,0.923,0.451,8.0,-7.033,1.0,0.425,0.0334,0.0,0.176,0.301,130.077,126462.0,4.0
24iYzSeAw7WqIHTmtCa4Hy,57,False,79,15,2018-10-05,1,0.611,0.662,5.0,-5.794,1.0,0.0734,0.16,0.0,0.741,0.602,99.654,188706.0,4.0
6fbb7VBPUjqicVq9XG7s3i,38,False,62,9,2011-03-25,1,0.731,0.674,0.0,-5.599,0.0,0.0452,0.00613,0.0,0.369,0.305,125.938,199947.0,4.0
00rE0RHkvIr95dAgJAH8zd,23,False,73,26,2020-02-14,1,0.786,0.677,11.0,-4.955,1.0,0.046,0.135,0.0,0.0939,0.678,91.008,230613.0,4.0
140FABulF76petVJ5CMVvA,11,True,78,13,2002-02-05,1,0.262,0.897,5.0,-7.495,1.0,0.183,0.00156,0.695,0.906,0.108,75.643,203307.0,4.0
7N2oP2Zhfan1VDmnfLb4XN,22,False,2,3,2008-11-24,1,0.151,0.694,2.0,-8.298,1.0,0.032,0.000421,0.0634,0.334,0.231,157.124,284905.0,4.0
13CnQarDup1Tcp1bUmKC8W,25,False,8,10,2016-10-07,1,0.552,0.375,7.0,-5.773,1.0,0.0253,0.401,0.0,0.0915,0.338,99.744,236027.0,4.0
41GANVeUxkpqxKngPUnrPS,5,False,3,33,2016-11-04,7,0.497,0.717,0.0,-11.611,1.0,0.44,0.978,1.01e-06,0.885,0.559,129.409,66823.0,4.0
20KNSIrNryiOabuIZZtj8J,36,False,3,8,2020-01-17,2,0.499,0.544,0.0,-7.719,1.0,0.104,0.133,1.01e-05,0.0854,0.198,134.312,172653.0,4.0
1foCxQtxBweJtZmdxhEHVO,49,False,75,13,2002,2,0.7,0.138,8.0,-12.347,1.0,0.0612,0.902,0.0,0.185,0.49,84.487,206067.0,4.0
3ODhmMxPjC5pwzMMeK3UNw,26,True,76,6,2013-01-01,6,0.546,0.915,4.0,-1.819,1.0,0.275,0.216,0.0,0.378,0.44,78.803,327227.0,4.0
12TlVulu6ri7Wr0x7tX28A,5,False,36,5,2017-11-23,1,0.123,0.311,11.0,-12.99,1.0,0.0371,0.845,0.000726,0.11,0.0691,181.85,483990.0,4.0
43Q1PiGFSqWeThN1kVubYx,20,False,78,5,2008,1,0.491,0.602,3.0,-5.39,1.0,0.0308,0.472,0.0,0.101,0.168,135.03,204707.0,4.0
0LLp6DXHlfFE5WmKCvvkwv,7,False,2,3,2010-03-22,1,0.614,0.515,0.0,-11.704,1.0,0.0405,0.663,3.53e-06,0.111,0.522,122.524,167453.0,4.0
5vp4s9roMIWr27mzZnDsZ6,7,False,10,10,2018-04-12,1,0.705,0.656,5.0,-4.169,0.0,0.0408,0.194,0.0,0.505,0.38,144.125,148230.0,4.0
6KUxrhRRbH4Z3TWjGU6VPh,23,True,78,5,2012-05-25,2,0.641,0.702,10.0,-5.304,0.0,0.217,0.0876,0.0,0.143,0.41,87.732,189493.0,4.0
3MLgdeitbfcirjwxLGkxnd,29,False,1,8,2015-10-09,1,0.711,0.736,7.0,-5.959,1.0,0.104,0.00315,0.000637,0.0731,0.717,106.01,213427.0,4.0
0sC1e2vvXn6usfpgXVhevu,3,False,18,8,2013-09-09,1,0.212,0.847,7.0,-6.674,1.0,0.237,0.0446,0.0,0.0594,0.386,64.993,455387.0,3.0
1WVQOSA1uGh4ZLsuJqgYab,8,False,11,12,2016-08-12,1,0.569,0.237,10.0,-11.669,1.0,0.0422,0.115,6.81e-06,0.203,0.0616,126.885,230573.0,4.0
4W2KGqME29dBHdKxOeC6iJ,38,False,75,6,2009-11-13,1,0.659,0.766,4.0,-5.322,1.0,0.0507,0.0208,0.00167,0.0983,0.781,132.776,191960.0,4.0
3Y9WaG78KtzydfPotu6suF,46,False,79,10,2015-04-14,1,0.434,0.266,4.0,-8.824,1.0,0.0364,0.613,0.0,0.109,0.284,157.334,191800.0,4.0
4wFjTWCunQFKtukqrNijEt,74,True,79,17,2018-01-26,3,0.904,0.518,2.0,-5.32,1.0,0.183,0.0305,0.0,0.325,0.188,137.996,303077.0,4.0
3gnUJ718yQ9a4LNWnlK0nV,28,False,1,9,2014-09-29,1,0.299,0.754,5.0,-4.078,0.0,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,221053.0,4.0
7C65Cntage9GWXjn0yUf0S,42,False,79,10,1980-11-17,1,0.65,0.507,3.0,-8.582,1.0,0.0382,0.216,0.00356,0.0642,0.668,159.828,225227.0,4.0
5cth8vxCckeYgE10nX58re,38,False,73,1,2014-06-23,2,0.718,0.82,4.0,-5.552,0.0,0.103,0.0928,0.0,0.391,0.329,90.013,271333.0,4.0
3ptIYauCarAmRmGwVFvm4E,35,False,79,3,2013-03-18,1,0.707,0.879,8.0,-5.092,1.0,0.324,0.209,0.0,0.202,0.743,92.28,188427.0,4.0
6mz74G8wkw4iLucc013K1t,15,False,73,18,2020-01-24,2,0.603,0.77,0.0,-4.175,1.0,0.0459,0.0645,0.0,0.152,0.568,128.05,180820.0,4.0
17qRQOod3Ujpvfo5DJXAFn,27,False,1,3,2014-06-27,1,0.528,0.911,4.0,-5.203,1.0,0.0792,0.0152,0.0,0.121,0.576,141.064,206424.0,4.0
41AAlcWHEcqRJIoltPPuCG,43,False,73,5,2008-01-01,1,0.679,0.604,0.0,-7.431,0.0,0.0316,0.416,0.692,0.165,0.857,122.051,200160.0,4.0
1oXHXIB8rHgwHSsPRNjEzn,62,False,73,17,2017-06-02,1,0.589,0.578,8.0,-5.626,0.0,0.0454,0.0232,0.0,0.0984,0.38,135.77,228976.0,4.0
2YCrGv4u5pWy6ea438bSU7,8,False,1,13,2015-05-25,3,0.694,0.501,1.0,-6.168,0.0,0.0619,0.0795,0.429,0.209,0.523,124.947,255920.0,4.0
584v834uFUAGwYJdUWlwlG,23,False,79,14,2014-05-16,1,0.392,0.174,2.0,-12.646,1.0,0.0433,0.976,6.02e-06,0.816,0.207,83.649,231147.0,4.0
132ALUzVLmqYB4UsBj5qD6,73,False,78,4,2019-05-23,1,0.767,0.709,1.0,-4.47,1.0,0.336,0.323,0.0,0.0745,0.72,171.993,256972.0,4.0
42SbfN8JAc60JXbRGQ4y32,39,False,79,4,2006-01-01,1,0.113,0.264,10.0,-14.126,1.0,0.0316,0.956,0.000931,0.344,0.152,79.204,166533.0,4.0
3higLKhOAs58mBFPyi9CrR,0,False,8,14,2009-01-01,1,0.505,0.356,5.0,-10.672,0.0,0.0382,0.537,0.0,0.626,0.709,116.22,129533.0,4.0
000b4IFCdtFBLQ8FKTt74Z,21,True,79,25,2011-11-15,1,0.664,0.158,2.0,-16.642,0.0,0.953,0.851,0.0,0.33,0.611,92.868,33618.0,1.0
7BZSIG9TyowrVzSdZJpmeI,49,False,78,8,2017-06-09,1,0.58,0.48,2.0,-8.075,1.0,0.0321,0.223,0.0,0.113,0.262,123.801,234280.0,4.0
6mFnYxzUmEzEiqkB94k3g7,52,False,79,12,2001-10-01,1,0.393,0.637,8.0,-5.949,1.0,0.0357,0.0856,1.32e-06,0.104,0.325,204.469,278427.0,4.0
