id,popularity,explicit,availability,track_number,release_date,num_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2yOsDXGw9QfECnCnlEJUFO,48,False,79,1,2017-05-12,1,0.788,0.482,4,-6.292,1,0.0298,0.167,2.92e-05,0.183,0.523,95.968,196347,3
2xw9PXlt8IaCWZjfpJ2HPL,60,False,78,1,2018-06-22,2,0.716,0.628,5,-6.231,0,0.0473,0.0212,0.0,0.0617,0.688,97.012,195261,4
3lGMtkONrZdJ8kTCg6KIFf,69,False,79,1,2015-11-13,1,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,3
2yox08l4o0FnOL8Ih4yEfM,62,False,79,1,2016-02-27,1,0.629,0.882,0,-3.458,0,0.0312,0.167,0.711,0.0693,0.324,123.973,181935,4
0tASpFk6Jw4pzZEQKoVw4Q,17,False,1,1,2008-09-30,1,0.623,0.392,11,-8.732,1,0.0262,0.602,0.578,0.0892,0.502,95.475,223310,4
6VU94m3VSXcn6CPWhojYoT,9,False,79,1,2019-02-15,2,0.793,0.628,2,-6.513,0,0.0399,0.0161,0.000185,0.142,0.234,120.022,211075,4
1l7Af2MG6UL8o618faV7fS,55,False,79,1,2018-01-30,1,0.588,0.908,9,-5.759,0,0.0394,0.0787,0.155,0.351,0.707,100.016,271262,4
0AKNWA4m7jhh4SdZxKMC0R,57,False,78,1,2019-02-15,2,0.664,0.728,11,-6.085,0,0.0319,0.703,0.252,0.0957,0.268,124.937,192000,4
0R75OBkGbSC6NNvPZ4u9dJ,32,False,79,1,2018-08-18,2,0.845,0.642,1,-6.604,0,0.0498,0.0427,0.0,0.0851,0.864,105.023,182598,4
3uU6dqBjVKRTPis0RrTaT4,65,False,79,8,2005-06-03,1,0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,220667,4
7flNdUykV5LYDRv8wQDbsx,52,False,79,1,2018-05-31,1,0.558,0.851,9,-4.12,0,0.242,0.484,0.00787,0.31,0.704,126.399,195533,5
0jGTmc9Z4yczeLzLVaIJgp,39,False,78,2,2014-11-04,1,0.525,0.462,9,-8.668,0,0.127,0.176,0.000755,0.337,0.486,119.922,228640,5
2mjtgiRzdsQj0dqC53SZD0,44,False,66,1,2018-10-25,2,0.727,0.813,6,-5.88,0,0.0387,0.155,0.0454,0.279,0.365,124.029,183436,4
2ZKOM0Rjap2QhAugw63uGS,0,False,0,1,2018-05-11,1,0.725,0.712,5,-9.05,0,0.037,0.432,0.0438,0.172,0.306,121.981,197705,4
4tgnYw4vRdHTOvIajuiEwI,35,False,78,1,2018-12-14,1,0.739,0.451,11,-7.597,0,0.0343,0.0326,0.00109,0.38,0.458,110.029,263182,4
7ylOCfpjsuxM6w7W7b3W91,57,False,79,8,2017-11-03,2,0.68,0.513,4,-9.914,0,0.0365,0.483,7.05e-05,0.0975,0.272,106.953,228707,4
1I8tHoNBFTuoJAlh4hfVVE,76,False,78,5,2016-05-13,2,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,273684,4
1SVm64B4Ry7dqFSxHY8e65,67,False,3,1,1996-01-01,1,0.693,0.804,5,-11.632,1,0.027,0.0741,0.00156,0.124,0.829,104.531,236160,4
6lXPxNJVBoIRUitMJZw64Y,7,False,0,12,2018-09-14,3,0.711,0.829,11,-7.37,0,0.037,0.00163,0.0125,0.0809,0.435,118.021,186093,4
1KpNie4Mbh2TBkEjgQTICT,44,False,76,28,2014-06-03,1,0.894,0.798,3,-5.186,0,0.0844,0.196,1.52e-05,0.137,0.827,131.993,173252,4
5gA9Xn8oPts2aewPgxVkPD,61,False,79,1,2018-01-18,1,0.673,0.782,7,-3.911,1,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000,4
452Q2BzTFo0st9C4oXgtmi,53,False,66,1,2018-07-18,1,0.8,0.681,11,-4.486,0,0.0574,0.0287,0.0,0.101,0.72,112.495,200840,4
4Hg78x2saZPrbUin5CFIJt,48,False,79,1,2017-06-30,1,0.885,0.479,0,-11.416,1,0.069,0.0388,0.0225,0.319,0.869,122.959,212653,4
7qBNJBQJJjQjYFZlP3IPhK,54,False,79,1,2014-02-17,1,0.811,0.51,9,-6.474,0,0.0424,0.0197,0.072,0.054,0.641,125.035,260160,4
6xAo6rU5hd55anzorl0rAn,35,False,79,1,2018-06-22,1,0.471,0.835,5,-4.347,0,0.0904,0.328,0.0,0.166,0.369,123.898,294114,4
0pKMDhDrQExUqF6SxUpTpb,56,False,78,1,2018-08-17,2,0.777,0.812,2,-3.206,0,0.0598,0.0125,0.00233,0.0264,0.283,103.023,185105,4
0WVAQaxrT0wsGEG4BCVSn2,63,False,1,1,2018-06-15,2,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,193321,4
79Bxfx7zk5cu7mlRnusYYB,33,False,70,3,2018-04-20,3,0.4,0.371,1,-11.718,1,0.0502,0.536,0.918,0.0772,0.22,119.986,615181,5
6A3Q8BVAAI2PW1s6MX4ZGF,59,False,77,4,2007,1,0.779,0.566,11,-9.289,1,0.05,0.323,0.000463,0.0814,0.28,111.022,235497,4
4eSxH5F2IqAHbr9qSVGgq4,33,False,79,1,2018-07-28,1,0.593,0.147,10,-17.738,1,0.0442,0.796,0.79,0.203,0.349,117.04,296607,4
5oGc3vAHn2LQI17rMn1znd,35,False,79,4,2006-01-01,2,0.191,0.0062,9,-26.609,0,0.0445,0.991,0.919,0.0774,0.0406,65.331,385107,4
58lbCRqbuBXXPoR4p8Zg6L,26,False,79,8,2010-01-01,1,0.627,0.123,4,-15.871,1,0.0347,0.88,0.883,0.0785,0.156,143.993,370747,4
0kUIxT2FcNM1EXpgO7IUW3,34,False,79,3,2010-01-01,1,0.646,0.166,3,-17.283,1,0.038,0.71,0.905,0.121,0.214,137.995,301960,4
